seed,lambda_tau,n_samples,model_type,pre_revision,j_percentage,embedding_type,baseline_embedding_type,train_retention,observed_train_pairs,auc_knn,rmse_knn,auc_araf,rmse_araf,knn_k
4,0.18,1,beta,max,1.0,raw,pca,0.05,1198,0.6755126400618203,0.4494250611605191,0.695975465032842,0.465979478941895,5
4,0.1,1,beta,max,1.0,raw,pca,0.05,1198,0.6755126400618203,0.4494250611605191,0.7002407959375173,0.4636856044931588,5
13,0.084,1,beta,max,1.0,raw,pca,0.05,1141,0.7288113891705338,0.4256533159312112,0.7289241489994323,0.4474770658359573,5
21,0.17,1,beta,max,1.0,raw,pca,0.05,1192,0.6489549093973873,0.4477610946294569,0.6811416631549374,0.4607722907684554,5
34,0.18,1,beta,max,1.0,raw,pca,0.05,1174,0.7151076650743229,0.4284693356517556,0.7069624627173307,0.4498421365616892,5
27,0.1,1,beta,max,1.0,raw,pca,0.05,1126,0.6279216469303655,0.462207048014357,0.6391450805202291,0.4876717998319657,5
23,0.11,1,beta,max,1.0,raw,pca,0.05,1176,0.7007906827723996,0.4244378095110878,0.6292867668158045,0.4590236403531615,5
35,0.145,1,beta,max,1.0,raw,pca,0.05,1138,0.7406795409809975,0.4163185592700639,0.762893233378349,0.4101569766083593,5
18,0.088,1,beta,max,1.0,raw,pca,0.05,1167,0.7563306180497675,0.4091034410765559,0.7614790187797645,0.4215064735028618,5
5,0.105,1,beta,max,1.0,raw,pca,0.05,1228,0.7214467174835477,0.4088724298306011,0.720227920905453,0.4196672954226372,5
23,0.12,1,beta,max,1.0,raw,pca,0.05,1176,0.7007906827723996,0.4244378095110878,0.6291784082935741,0.4588929592567945,5
10,0.098,1,beta,max,1.0,raw,pca,0.05,1116,0.6929668562175824,0.431863476976287,0.7157598132839397,0.4424850648848831,5
21,0.09,1,beta,max,1.0,raw,pca,0.05,1192,0.6489549093973873,0.4477610946294569,0.6856408905745189,0.4593425083996146,5
11,0.185,1,beta,max,1.0,raw,pca,0.05,1225,0.7094207316861689,0.4276631962327394,0.6950123783580935,0.4516721981608408,5
9,0.17,1,beta,max,1.0,raw,pca,0.05,1221,0.7136920997515952,0.4235733954345593,0.6917015732307242,0.4525605006896195,5
31,0.19,1,beta,max,1.0,raw,pca,0.05,1185,0.7453931367526015,0.4041402024850014,0.7498650491232173,0.4217006711699401,5
1,0.15,1,beta,max,1.0,raw,pca,0.05,1159,0.7086208778508322,0.4316992051086989,0.6729854761660161,0.464026140785901,5
45,0.13,1,beta,max,1.0,raw,pca,0.05,1146,0.7197321854710168,0.4223293048224421,0.7326075145358872,0.424543032688004,5
42,0.125,1,beta,max,1.0,raw,pca,0.05,1104,0.7231670104008723,0.423355735823707,0.7226826032166205,0.429887360995475,5
3,0.092,1,beta,max,1.0,raw,pca,0.05,1191,0.6827253720329602,0.4424728739770098,0.713898659451482,0.4494875891269519,5
17,0.115,1,beta,max,1.0,raw,pca,0.05,1179,0.6663172153635116,0.4534708216153698,0.6702390260631002,0.4707137933685503,5
14,0.175,1,beta,max,1.0,raw,pca,0.05,1211,0.6491750661636353,0.4519195801362393,0.6115059031101602,0.4854294466893093,5
27,0.16,1,beta,max,1.0,raw,pca,0.05,1126,0.6279216469303655,0.462207048014357,0.637282071604945,0.4869119441372312,5
35,0.155,1,beta,max,1.0,raw,pca,0.05,1138,0.7406795409809975,0.4163185592700639,0.7628124861032769,0.4101351959637686,5
25,0.145,1,beta,max,1.0,raw,pca,0.05,1230,0.6498408106584125,0.4488324370148032,0.6538955274018621,0.4639472651378308,5
40,0.185,1,beta,max,1.0,raw,pca,0.05,1152,0.7249334021617213,0.4160423628403759,0.7068076374018558,0.4370363708021512,5
26,0.086,1,beta,max,1.0,raw,pca,0.05,1150,0.6694697884340991,0.43985130073205,0.6627316001003896,0.4679463331811117,5
21,0.155,1,beta,max,1.0,raw,pca,0.05,1192,0.6489549093973873,0.4477610946294569,0.682539331366765,0.4601700260969337,5
46,0.105,1,beta,max,1.0,raw,pca,0.05,1170,0.7178613999310662,0.4270715324198111,0.6562473072725183,0.4812630701148035,5
17,0.105,1,beta,max,1.0,raw,pca,0.05,1179,0.6663172153635116,0.4534708216153698,0.6707074759945131,0.4704987964898506,5
41,0.095,1,beta,max,1.0,raw,pca,0.05,1171,0.710874979464022,0.4322547686199628,0.690355242749316,0.4526260029039752,5
31,0.105,1,beta,max,1.0,raw,pca,0.05,1185,0.7453931367526015,0.4041402024850014,0.7502027695269663,0.4205142079605393,5
38,0.135,1,beta,max,1.0,raw,pca,0.05,1208,0.7014221271301337,0.4239827063144386,0.6973862074449354,0.4389776412575042,5
15,0.15,1,beta,max,1.0,raw,pca,0.05,1076,0.6924433297494439,0.4410992457783576,0.7289528850309375,0.4330581415545873,5
42,0.1,1,beta,max,1.0,raw,pca,0.05,1104,0.7231670104008723,0.423355735823707,0.7219502762394846,0.4325786943726446,5
43,0.15,1,beta,max,1.0,raw,pca,0.05,1187,0.671945176168993,0.4447922093152109,0.7093058541328139,0.4456475486507766,5
10,0.135,1,beta,max,1.0,raw,pca,0.05,1116,0.6929668562175824,0.431863476976287,0.717275139520525,0.4403058742893752,5
36,0.12,1,beta,max,1.0,raw,pca,0.05,1194,0.6487364452423698,0.4547419145147369,0.6595303411131059,0.4786253667059405,5
32,0.115,1,beta,max,1.0,raw,pca,0.05,1161,0.6284730163157161,0.4642517102281399,0.6750822758332171,0.4662527799906961,5
45,0.094,1,beta,max,1.0,raw,pca,0.05,1146,0.7197321854710168,0.4223293048224421,0.7328098312726443,0.4251918212579075,5
44,0.165,1,beta,max,1.0,raw,pca,0.05,1164,0.6813415037714103,0.4393098724846734,0.6768041987943033,0.4525389169586566,5
8,0.145,1,beta,max,1.0,raw,pca,0.05,1160,0.7040974764644351,0.4297175483600814,0.6911417170308384,0.4532839890784867,5
36,0.098,1,beta,max,1.0,raw,pca,0.05,1194,0.6487364452423698,0.4547419145147369,0.6628789946140036,0.4775216347102248,5
38,0.11,1,beta,max,1.0,raw,pca,0.05,1208,0.7014221271301337,0.4239827063144386,0.7017749360032769,0.4382440847050955,5
17,0.13,1,beta,max,1.0,raw,pca,0.05,1179,0.6663172153635116,0.4534708216153698,0.66984670781893,0.4715655960881325,5
36,0.145,1,beta,max,1.0,raw,pca,0.05,1194,0.6487364452423698,0.4547419145147369,0.6561393177737882,0.4797039923799385,5
4,0.096,1,beta,max,1.0,raw,pca,0.05,1198,0.6755126400618203,0.4494250611605191,0.7006092344207099,0.4636028138738109,5
8,0.195,1,beta,max,1.0,raw,pca,0.05,1160,0.7040974764644351,0.4297175483600814,0.6906314165891834,0.4534374015171777,5
5,0.18,1,beta,max,1.0,raw,pca,0.05,1228,0.7214467174835477,0.4088724298306011,0.715425267852843,0.422181071409671,5
26,0.185,1,beta,max,1.0,raw,pca,0.05,1150,0.6694697884340991,0.43985130073205,0.6545522357278829,0.4686255925709744,5
5,0.1,1,beta,max,1.0,raw,pca,0.05,1228,0.7214467174835477,0.4088724298306011,0.7205876145297199,0.4197933621368372,5
36,0.13,1,beta,max,1.0,raw,pca,0.05,1194,0.6487364452423698,0.4547419145147369,0.6581881508078994,0.4790577367308148,5
46,0.18,1,beta,max,1.0,raw,pca,0.05,1170,0.7178613999310662,0.4270715324198111,0.6510769713158702,0.4839163885634192,5
23,0.095,1,beta,max,1.0,raw,pca,0.05,1176,0.7007906827723996,0.4244378095110878,0.6292185410795853,0.4597558052096825,5
6,0.105,1,beta,max,1.0,raw,pca,0.05,1154,0.6825786339905942,0.441219779943824,0.650530698537343,0.4792686920460877,5
22,0.09,1,beta,max,1.0,raw,pca,0.05,1153,0.6904832053455318,0.4333785270391152,0.6694016937385243,0.47700028557339,5
22,0.17,1,beta,max,1.0,raw,pca,0.05,1153,0.6904832053455318,0.4333785270391152,0.6633668251389422,0.480896859834556,5
26,0.15,1,beta,max,1.0,raw,pca,0.05,1150,0.6694697884340991,0.43985130073205,0.6559056758496926,0.467840854827686,5
4,0.165,1,beta,max,1.0,raw,pca,0.05,1198,0.6755126400618203,0.4494250611605191,0.696701992603632,0.465528320669978,5
6,0.094,1,beta,max,1.0,raw,pca,0.05,1154,0.6825786339905942,0.441219779943824,0.6523270196027672,0.4786905241543366,5
20,0.18,1,beta,max,1.0,raw,pca,0.05,1156,0.6712400196373556,0.4301920269638289,0.6950271630488464,0.4399502295012579,5
11,0.135,1,beta,max,1.0,raw,pca,0.05,1225,0.7094207316861689,0.4276631962327394,0.6977838958567011,0.4502958404773747,5
32,0.19,1,beta,max,1.0,raw,pca,0.05,1161,0.6284730163157161,0.4642517102281399,0.6723106958583183,0.4677662380994451,5
46,0.094,1,beta,max,1.0,raw,pca,0.05,1170,0.7178613999310662,0.4270715324198111,0.6571188534007353,0.4807170133476875,5
28,0.06,1,beta,max,1.0,raw,pca,0.05,1159,0.7028205675904594,0.4380661672960327,0.7084241032894156,0.4548023517970992,5
48,0.14,1,beta,max,1.0,raw,pca,0.05,1163,0.5829278949569789,0.4832390878997482,0.5822478489483749,0.5134915517633918,5
36,0.155,1,beta,max,1.0,raw,pca,0.05,1194,0.6487364452423698,0.4547419145147369,0.6547705565529622,0.4801079705864892,5
23,0.098,1,beta,max,1.0,raw,pca,0.05,1176,0.7007906827723996,0.4244378095110878,0.6291128580764223,0.4595330874585639,5
47,0.105,1,beta,max,1.0,raw,pca,0.05,1180,0.7574000898977267,0.3962844006079463,0.7182632646444244,0.4238167334928648,5
22,0.155,1,beta,max,1.0,raw,pca,0.05,1153,0.6904832053455318,0.4333785270391152,0.663808057064116,0.4799326099584285,5
14,0.095,1,beta,max,1.0,raw,pca,0.05,1211,0.6491750661636353,0.4519195801362393,0.6159611089212981,0.4861919258319326,5
29,0.096,1,beta,max,1.0,raw,pca,0.05,1119,0.7288415753824559,0.4214788095356044,0.665420905672478,0.4710313594364719,5
36,0.195,1,beta,max,1.0,raw,pca,0.05,1194,0.6487364452423698,0.4547419145147369,0.6514452423698385,0.481050340924778,5
17,0.076,1,beta,max,1.0,raw,pca,0.05,1179,0.6663172153635116,0.4534708216153698,0.6707222222222222,0.470513982482968,5
42,0.115,1,beta,max,1.0,raw,pca,0.05,1104,0.7231670104008723,0.423355735823707,0.7225924505646626,0.4307607079534923,5
4,0.19,1,beta,max,1.0,raw,pca,0.05,1198,0.6755126400618203,0.4494250611605191,0.6951261246343213,0.4663974217996282,5
31,0.088,1,beta,max,1.0,raw,pca,0.05,1185,0.7453931367526015,0.4041402024850014,0.7494619811941903,0.4210802822754922,5
41,0.092,1,beta,max,1.0,raw,pca,0.05,1171,0.710874979464022,0.4322547686199628,0.6897465032617067,0.4527059623485305,5
12,0.185,1,beta,max,1.0,raw,pca,0.05,1196,0.7493616482512482,0.400034862727583,0.7339542905244716,0.4200565565722065,5
27,0.135,1,beta,max,1.0,raw,pca,0.05,1126,0.6279216469303655,0.462207048014357,0.6375810259920575,0.4870578392928736,5
1,0.084,1,beta,max,1.0,raw,pca,0.05,1159,0.7086208778508322,0.4316992051086989,0.6798862235463324,0.4624296863048902,5
39,0.135,1,beta,max,1.0,raw,pca,0.05,1120,0.718073844795916,0.4179144494266333,0.7376541663684725,0.4235234022103721,5
35,0.094,1,beta,max,1.0,raw,pca,0.05,1138,0.7406795409809975,0.4163185592700639,0.7622694899346767,0.4113704873321155,5
26,0.125,1,beta,max,1.0,raw,pca,0.05,1150,0.6694697884340991,0.43985130073205,0.6585062942655664,0.4674144474327564,5
13,0.086,1,beta,max,1.0,raw,pca,0.05,1141,0.7288113891705338,0.4256533159312112,0.728756078793757,0.4476431873006793,5
5,0.096,1,beta,max,1.0,raw,pca,0.05,1228,0.7214467174835477,0.4088724298306011,0.7211310194430753,0.4200513240983143,5
18,0.105,1,beta,max,1.0,raw,pca,0.05,1167,0.7563306180497675,0.4091034410765559,0.7619289151362857,0.421386683387799,5
27,0.185,1,beta,max,1.0,raw,pca,0.05,1126,0.6279216469303655,0.462207048014357,0.6362663887972819,0.486978578482152,5
5,0.155,1,beta,max,1.0,raw,pca,0.05,1228,0.7214467174835477,0.4088724298306011,0.7159371624156429,0.4217796747806096,5
45,0.088,1,beta,max,1.0,raw,pca,0.05,1146,0.7197321854710168,0.4223293048224421,0.7323229503423475,0.4258764667961584,5
28,0.16,1,beta,max,1.0,raw,pca,0.05,1159,0.7028205675904594,0.4380661672960327,0.6956348888153671,0.4566219975414295,5
33,0.165,1,beta,max,1.0,raw,pca,0.05,1170,0.6937741972048032,0.4284402431508733,0.6470859178082911,0.4796153452281513,5
38,0.086,1,beta,max,1.0,raw,pca,0.05,1208,0.7014221271301337,0.4239827063144386,0.7045927295980585,0.4389749595825865,5
2,0.15,1,beta,max,1.0,raw,pca,0.05,1196,0.6972163282897706,0.4196631233197295,0.699587750594848,0.4447730796051207,5
26,0.145,1,beta,max,1.0,raw,pca,0.05,1150,0.6694697884340991,0.43985130073205,0.6565970768210098,0.4676740377492819,5
33,0.19,1,beta,max,1.0,raw,pca,0.05,1170,0.6937741972048032,0.4284402431508733,0.6419360777743781,0.4826521844961266,5
28,0.1,1,beta,max,1.0,raw,pca,0.05,1159,0.7028205675904594,0.4380661672960327,0.7041763051838095,0.4545910893637271,5
21,0.096,1,beta,max,1.0,raw,pca,0.05,1192,0.6489549093973873,0.4477610946294569,0.6853445006321112,0.4593682003166752,5
41,0.175,1,beta,max,1.0,raw,pca,0.05,1171,0.710874979464022,0.4322547686199628,0.6868986394094634,0.453846849766761,5
44,0.19,1,beta,max,1.0,raw,pca,0.05,1164,0.6813415037714103,0.4393098724846734,0.6737446476313986,0.4537803580372092,5
8,0.12,1,beta,max,1.0,raw,pca,0.05,1160,0.7040974764644351,0.4297175483600814,0.691430463544088,0.4526964660519234,5
39,0.11,1,beta,max,1.0,raw,pca,0.05,1120,0.718073844795916,0.4179144494266333,0.736687420978554,0.4239919671003976,5
21,0.18,1,beta,max,1.0,raw,pca,0.05,1192,0.6489549093973873,0.4477610946294569,0.6805137659783677,0.4611057039247677,5
32,0.105,1,beta,max,1.0,raw,pca,0.05,1161,0.6284730163157161,0.4642517102281399,0.6752245154092874,0.4662445663513933,5
23,0.155,1,beta,max,1.0,raw,pca,0.05,1176,0.7007906827723996,0.4244378095110878,0.625610603617168,0.4601753528820133,5
15,0.095,1,beta,max,1.0,raw,pca,0.05,1076,0.6924433297494439,0.4410992457783576,0.7273697809611147,0.4358290198928967,5
46,0.155,1,beta,max,1.0,raw,pca,0.05,1170,0.7178613999310662,0.4270715324198111,0.6519841212852329,0.4832616130737934,5
48,0.105,1,beta,max,1.0,raw,pca,0.05,1163,0.5829278949569789,0.4832390878997482,0.5858463790630974,0.513541723667887,5
40,0.135,1,beta,max,1.0,raw,pca,0.05,1152,0.7249334021617213,0.4160423628403759,0.709309676761497,0.4363216642142197,5
23,0.09,1,beta,max,1.0,raw,pca,0.05,1176,0.7007906827723996,0.4244378095110878,0.6291998124461133,0.4602535960882167,5
35,0.18,1,beta,max,1.0,raw,pca,0.05,1138,0.7406795409809975,0.4163185592700639,0.7624538043669062,0.4102632655452065,5
37,0.195,1,beta,max,1.0,raw,pca,0.05,1111,0.7251955403131741,0.4198990926550601,0.721746327893558,0.4430201572951519,5
45,0.096,1,beta,max,1.0,raw,pca,0.05,1146,0.7197321854710168,0.4223293048224421,0.7330301584013977,0.4249964664817223,5
19,0.088,1,beta,max,1.0,raw,pca,0.05,1187,0.7064725008266285,0.4224778212984197,0.7154700071641134,0.4385047682630124,5
43,0.1,1,beta,max,1.0,raw,pca,0.05,1187,0.671945176168993,0.4447922093152109,0.7091759940520045,0.4483306897125629,5
41,0.185,1,beta,max,1.0,raw,pca,0.05,1171,0.710874979464022,0.4322547686199628,0.6857592440011518,0.4549243814647293,5
37,0.155,1,beta,max,1.0,raw,pca,0.05,1111,0.7251955403131741,0.4198990926550601,0.7233781959970684,0.4417100215571697,5
24,0.11,1,beta,max,1.0,raw,pca,0.05,1113,0.712085843373494,0.4247815531427394,0.644086820253989,0.4664144345943978,5
9,0.195,1,beta,max,1.0,raw,pca,0.05,1221,0.7136920997515952,0.4235733954345593,0.6909052165018752,0.4532015505616883,5
49,0.14,1,beta,max,1.0,raw,pca,0.05,1177,0.6896840654358156,0.4413163929178562,0.698673411176585,0.4502453393509605,5
47,0.094,1,beta,max,1.0,raw,pca,0.05,1180,0.7574000898977267,0.3962844006079463,0.717678733707668,0.423750628580623,5
28,0.185,1,beta,max,1.0,raw,pca,0.05,1159,0.7028205675904594,0.4380661672960327,0.6941747082165649,0.4571986421699252,5
43,0.125,1,beta,max,1.0,raw,pca,0.05,1187,0.671945176168993,0.4447922093152109,0.7098656654656292,0.4462514815586403,5
28,0.135,1,beta,max,1.0,raw,pca,0.05,1159,0.7028205675904594,0.4380661672960327,0.6985444687995052,0.4555733568779537,5
12,0.135,1,beta,max,1.0,raw,pca,0.05,1196,0.7493616482512482,0.400034862727583,0.7363023847083018,0.419197060233284,5
29,0.16,1,beta,max,1.0,raw,pca,0.05,1119,0.7288415753824559,0.4214788095356044,0.6618784430105186,0.47052991220553,5
37,0.145,1,beta,max,1.0,raw,pca,0.05,1111,0.7251955403131741,0.4198990926550601,0.724240418460141,0.4410943304876277,5
7,0.105,1,beta,max,1.0,raw,pca,0.05,1149,0.7785976593923614,0.3935400910427579,0.7103107831584652,0.436824242640749,5
14,0.2,1,beta,max,1.0,raw,pca,0.05,1211,0.6491750661636353,0.4519195801362393,0.6107836402199823,0.4858387549306659,5
0,0.2,1,beta,max,1.0,raw,pca,0.05,1136,0.6857162905483808,0.4399725154669785,0.7041632580412184,0.4579197325125132,5
9,0.12,1,beta,max,1.0,raw,pca,0.05,1221,0.7136920997515952,0.4235733954345593,0.6937886610491452,0.4513406974384458,5
31,0.14,1,beta,max,1.0,raw,pca,0.05,1185,0.7453931367526015,0.4041402024850014,0.7502889843292242,0.4205526537979167,5
6,0.18,1,beta,max,1.0,raw,pca,0.05,1154,0.6825786339905942,0.441219779943824,0.6463785937207864,0.4809174652090776,5
24,0.098,1,beta,max,1.0,raw,pca,0.05,1113,0.712085843373494,0.4247815531427394,0.6463370373385434,0.4663852648590774,5
15,0.092,1,beta,max,1.0,raw,pca,0.05,1076,0.6924433297494439,0.4410992457783576,0.7273157590993897,0.4362083851331466,5
22,0.18,1,beta,max,1.0,raw,pca,0.05,1153,0.6904832053455318,0.4333785270391152,0.6629566063203302,0.4811019137050077,5
14,0.084,1,beta,max,1.0,raw,pca,0.05,1211,0.6491750661636353,0.4519195801362393,0.6164513767667098,0.4864810565267418,5
48,0.12,1,beta,max,1.0,raw,pca,0.05,1163,0.5829278949569789,0.4832390878997482,0.5843413898183556,0.5137994702042803,5
46,0.13,1,beta,max,1.0,raw,pca,0.05,1170,0.7178613999310662,0.4270715324198111,0.6531946518841911,0.4825647119501784,5
23,0.17,1,beta,max,1.0,raw,pca,0.05,1176,0.7007906827723996,0.4244378095110878,0.6231745435062812,0.4613655818038903,5
16,0.125,1,beta,max,1.0,raw,pca,0.05,1153,0.723296472399005,0.4147535711000197,0.7224611140027909,0.4310320365565044,5
27,0.125,1,beta,max,1.0,raw,pca,0.05,1126,0.6279216469303655,0.462207048014357,0.6380982205458915,0.4871464933127635,5
18,0.115,1,beta,max,1.0,raw,pca,0.05,1167,0.7563306180497675,0.4091034410765559,0.7618341022677626,0.4215205434247885,5
1,0.175,1,beta,max,1.0,raw,pca,0.05,1159,0.7086208778508322,0.4316992051086989,0.6716367885761249,0.4642572951003013,5
10,0.13,1,beta,max,1.0,raw,pca,0.05,1116,0.6929668562175824,0.431863476976287,0.717236700805051,0.4404303472475917,5
3,0.15,1,beta,max,1.0,raw,pca,0.05,1191,0.6827253720329602,0.4424728739770098,0.7133513712950437,0.4477006720426882,5
42,0.175,1,beta,max,1.0,raw,pca,0.05,1104,0.7231670104008723,0.423355735823707,0.7209259330636159,0.4285480476569475,5
7,0.094,1,beta,max,1.0,raw,pca,0.05,1149,0.7785976593923614,0.3935400910427579,0.7078825842622752,0.4382131418221436,5
13,0.185,1,beta,max,1.0,raw,pca,0.05,1141,0.7288113891705338,0.4256533159312112,0.7229555176226194,0.4517747888207924,5
19,0.094,1,beta,max,1.0,raw,pca,0.05,1187,0.7064725008266285,0.4224778212984197,0.715168976633969,0.4384425262630726,5
37,0.17,1,beta,max,1.0,raw,pca,0.05,1111,0.7251955403131741,0.4198990926550601,0.72238565633419,0.4424022645021034,5
16,0.15,1,beta,max,1.0,raw,pca,0.05,1153,0.723296472399005,0.4147535711000197,0.7226929451173365,0.4302488994484568,5
17,0.14,1,beta,max,1.0,raw,pca,0.05,1179,0.6663172153635116,0.4534708216153698,0.6693103566529492,0.471851499237552,5
44,0.125,1,beta,max,1.0,raw,pca,0.05,1164,0.6813415037714103,0.4393098724846734,0.6802255529578234,0.4523592101306278,5
28,0.2,1,beta,max,1.0,raw,pca,0.05,1159,0.7028205675904594,0.4380661672960327,0.6930595264486751,0.4576379873031794,5
10,0.09,1,beta,max,1.0,raw,pca,0.05,1116,0.6929668562175824,0.431863476976287,0.7148583052850831,0.4435090639947132,5
29,0.06,1,beta,max,1.0,raw,pca,0.05,1119,0.7288415753824559,0.4214788095356044,0.6688351015395041,0.4696337475351629,5
10,0.12,1,beta,max,1.0,raw,pca,0.05,1116,0.6929668562175824,0.431863476976287,0.7170463090424677,0.4408880077840962,5
27,0.086,1,beta,max,1.0,raw,pca,0.05,1126,0.6279216469303655,0.462207048014357,0.6408362686058402,0.48802408694306,5
29,0.1,1,beta,max,1.0,raw,pca,0.05,1119,0.7288415753824559,0.4214788095356044,0.6652306230922583,0.4708938687014676,5
48,0.094,1,beta,max,1.0,raw,pca,0.05,1163,0.5829278949569789,0.4832390878997482,0.5859591598948375,0.5140749434150672,5
8,0.105,1,beta,max,1.0,raw,pca,0.05,1160,0.7040974764644351,0.4297175483600814,0.6905717907368665,0.4529421371584737,5
44,0.15,1,beta,max,1.0,raw,pca,0.05,1164,0.6813415037714103,0.4393098724846734,0.6785474314336326,0.4523245219358898,5
45,0.19,1,beta,max,1.0,raw,pca,0.05,1146,0.7197321854710168,0.4223293048224421,0.7304342605683479,0.4263480552193696,5
17,0.165,1,beta,max,1.0,raw,pca,0.05,1179,0.6663172153635116,0.4534708216153698,0.6670401234567902,0.4721557552489823,5
49,0.105,1,beta,max,1.0,raw,pca,0.05,1177,0.6896840654358156,0.4413163929178562,0.6942857425500975,0.4523494100793049,5
22,0.195,1,beta,max,1.0,raw,pca,0.05,1153,0.6904832053455318,0.4333785270391152,0.6626803077345983,0.4812062813358396,5
42,0.185,1,beta,max,1.0,raw,pca,0.05,1104,0.7231670104008723,0.423355735823707,0.7203556195479695,0.4286357492193159,5
42,0.2,1,beta,max,1.0,raw,pca,0.05,1104,0.7231670104008723,0.423355735823707,0.7192234851578031,0.4294306767831715,5
32,0.14,1,beta,max,1.0,raw,pca,0.05,1161,0.6284730163157161,0.4642517102281399,0.6739673685678428,0.4666621760027396,5
25,0.11,1,beta,max,1.0,raw,pca,0.05,1230,0.6498408106584125,0.4488324370148032,0.65679587772339,0.4632058177090578,5
23,0.18,1,beta,max,1.0,raw,pca,0.05,1176,0.7007906827723996,0.4244378095110878,0.6227217119041201,0.4618413436458369,5
17,0.125,1,beta,max,1.0,raw,pca,0.05,1179,0.6663172153635116,0.4534708216153698,0.6701169410150891,0.4714454400927404,5
15,0.175,1,beta,max,1.0,raw,pca,0.05,1076,0.6924433297494439,0.4410992457783576,0.7287901606425703,0.4327467472520535,5
