n_samples,model_type,seed,lambda_tau,araf_latent_dim,araf_dropout,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,train_item_count,test_item_count,train_observed_count,test_observed_count,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,baseline_embedding_type,baseline_profile,cross_revision_araf_mode,cross_revision_post_binary,data_source,epochs,j_percentage,kind,knn_k,knn_k_grid,no_tau,pre_revision,seeds,train_retention,artifact_path,config_path,scenario
1,bernoulli,1,0.0155,30,0.0,train_items_only_refit_v1,train_items_only,1057,none,,32.0,8301,1057,116,8301,1218,0.4177585857760084,0.66156094472421,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.015686338767409325, 0.015826459974050522, 0.013981092721223831, 0.015599330887198448, 0.014198758639395237, 0.013151475228369236, 0.016209041699767113, 0.016347749158740044, 0.014446121640503407, 0.014828422106802464, 0.016192149370908737, 0.0170131828635931, 0.017048535868525505, 0.01365666277706623, 0.011618632823228836, 0.01648135297000408, 0.017484135925769806, 0.015457674860954285, 0.014482013881206512, 0.012601576745510101, 0.015103987418115139, 0.015841105952858925, 0.014790203422307968, 0.016189580783247948, 0.015751222148537636, 0.016294050961732864, 0.013140476308763027, 0.015417209826409817, 0.01792333461344242, 0.014709201641380787]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p0_875611ed83a0.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p0_875611ed83a0.csv.config.json,
1,bernoulli,2,0.0155,30,0.0,train_items_only_refit_v1,train_items_only,1056,none,,32.0,8304,1056,117,8304,1223,0.3930027691049546,0.692304903690456,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.014740249142050743, 0.013011136092245579, 0.016027607023715973, 0.013617376796901226, 0.013310818001627922, 0.009743744507431984, 0.013210115022957325, 0.01257025171071291, 0.013194901868700981, 0.012547323480248451, 0.014464842155575752, 0.014603959396481514, 0.014043780975043774, 0.011793981306254864, 0.015069715678691864, 0.014090393669903278, 0.013760252855718136, 0.009510119445621967, 0.014472604729235172, 0.012384098954498768, 0.013172237202525139, 0.014704231172800064, 0.014850101433694363, 0.01524560060352087, 0.015403571538627148, 0.013868716545403004, 0.012350337579846382, 0.011535407043993473, 0.013513258658349514, 0.01605553738772869]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p0_875611ed83a0.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p0_875611ed83a0.csv.config.json,
1,bernoulli,0,0.0155,30,0.2,train_items_only_refit_v1,train_items_only,1057,none,,32.0,8321,1057,116,8321,1170,0.4076373546310801,0.7025269950801866,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.00891496054828167, 0.009852822870016098, 0.013681120239198208, 0.014162557199597359, 0.011788222938776016, 0.011162645183503628, 0.01231022272258997, 0.010675272904336452, 0.012657285667955875, 0.009705092757940292, 0.010423710569739342, 0.013463160023093224, 0.011358223855495453, 0.010838792659342289, 0.008451296016573906, 0.011538878083229065, 0.010865995660424232, 0.011327944695949554, 0.011118817143142223, 0.012605096213519573, 0.009714704938232899, 0.008150318637490273, 0.011611704714596272, 0.01245074812322855, 0.012899103574454784, 0.010499815456569195, 0.01183480117470026, 0.00927591323852539, 0.01013053860515356, 0.00815241876989603]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p2_cf63d1c542de.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p2_cf63d1c542de.csv.config.json,
1,bernoulli,1,0.0155,30,0.2,train_items_only_refit_v1,train_items_only,1057,none,,32.0,8301,1057,116,8301,1218,0.4177781321015247,0.6613658450393145,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.014859464950859547, 0.01511739008128643, 0.012124459259212017, 0.014041682705283165, 0.013202715665102005, 0.012720230966806412, 0.015248816460371017, 0.012980327941477299, 0.013457567431032658, 0.01354645099490881, 0.014806779101490974, 0.015972770750522614, 0.01585621014237404, 0.012713069096207619, 0.011040077544748783, 0.015367140993475914, 0.02025648206472397, 0.014142472296953201, 0.013898084871470928, 0.012100116349756718, 0.01402599923312664, 0.01372947171330452, 0.01368793286383152, 0.01738247089087963, 0.015073616988956928, 0.014820143580436707, 0.01206868514418602, 0.014252187684178352, 0.017327655106782913, 0.014080570079386234]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p2_cf63d1c542de.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p2_cf63d1c542de.csv.config.json,
1,bernoulli,2,0.0155,30,0.2,train_items_only_refit_v1,train_items_only,1056,none,,32.0,8304,1056,117,8304,1223,0.3930438491319631,0.6921236435700993,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.01341782882809639, 0.012132937088608742, 0.01315773744136095, 0.01272784173488617, 0.01260393112897873, 0.009119431488215923, 0.012391178868710995, 0.010823183692991734, 0.015374187380075455, 0.011706601828336716, 0.01319864857941866, 0.013215304352343082, 0.012665598653256893, 0.011380661278963089, 0.013829953037202358, 0.013191425241529942, 0.01245251577347517, 0.009354302659630775, 0.012996532954275608, 0.011857874691486359, 0.012987404130399227, 0.013448677025735378, 0.01419533509761095, 0.014638365246355534, 0.013547449372708797, 0.01307463925331831, 0.011669715866446495, 0.010673039592802525, 0.01216979417949915, 0.01569257490336895]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p2_cf63d1c542de.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p2_cf63d1c542de.csv.config.json,
1,bernoulli,0,0.0155,30,0.5,train_items_only_refit_v1,train_items_only,1057,none,,32.0,8321,1057,116,8321,1170,0.4076563627594528,0.702363267522842,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.007606131955981255, 0.00880034826695919, 0.010807760991156101, 0.010049920529127121, 0.00869060680270195, 0.00948169082403183, 0.009655917063355446, 0.008931349031627178, 0.012076943181455135, 0.00796730350703001, 0.009471512399613857, 0.011332457885146141, 0.009789994917809963, 0.008164994418621063, 0.007942006923258305, 0.009955666027963161, 0.007673683110624552, 0.009602404199540615, 0.009255977347493172, 0.009522195905447006, 0.008208505809307098, 0.006792532280087471, 0.010370269417762756, 0.01029308419674635, 0.010978919453918934, 0.008977857418358326, 0.010065955109894276, 0.008107835426926613, 0.008429344743490219, 0.007236655335873365]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p5_87e5c04534e4.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p5_87e5c04534e4.csv.config.json,
1,bernoulli,2,0.0155,30,0.5,train_items_only_refit_v1,train_items_only,1056,none,,32.0,8304,1056,117,8304,1223,0.3931054326935563,0.6919262714390443,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.011169040575623512, 0.014199390076100826, 0.011725046671926975, 0.010539233684539795, 0.010405376553535461, 0.007517562247812748, 0.009316193871200085, 0.010058940388262272, 0.012678679078817368, 0.010486477985978127, 0.010113745927810669, 0.010061337612569332, 0.010707435198128223, 0.009460796602070332, 0.01045888103544712, 0.011184323579072952, 0.010101391933858395, 0.007494976744055748, 0.010201463475823402, 0.008863567374646664, 0.010946817696094513, 0.010765952989459038, 0.011015355587005615, 0.01300473976880312, 0.01061384566128254, 0.010046133771538734, 0.0089315390214324, 0.008759815245866776, 0.009490586817264557, 0.011621227487921715]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p5_87e5c04534e4.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p5_87e5c04534e4.csv.config.json,
1,bernoulli,1,0.0155,30,0.5,train_items_only_refit_v1,train_items_only,1057,none,,32.0,8301,1057,116,8301,1218,0.4178158667634886,0.6611817887328093,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.012770078144967556, 0.015466305427253246, 0.010099894367158413, 0.013445270247757435, 0.01123590674251318, 0.010361059568822384, 0.013237643986940384, 0.011988991871476173, 0.011544124223291874, 0.012366428039968014, 0.012404769659042358, 0.013613266870379448, 0.01419440470635891, 0.010758865624666214, 0.009376812726259232, 0.012410435825586319, 0.011776839382946491, 0.01229932438582182, 0.011883541010320187, 0.011430474929511547, 0.012094229459762573, 0.01085440069437027, 0.011788704432547092, 0.01499469019472599, 0.013708937913179398, 0.012241764925420284, 0.010706336237490177, 0.011863982304930687, 0.014001304283738136, 0.011728302575647831]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p5_87e5c04534e4.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p5_87e5c04534e4.csv.config.json,
1,bernoulli,42,0.0155,30,0.5,train_items_only_refit_v1,train_items_only,1057,none,,32.0,8306,1057,116,8306,1221,0.4355823690552027,0.682802369326823,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.5057838559150696, 0.5060930848121643, 0.5064032077789307, 0.5047216415405273, 0.5063767433166504, 0.5060539245605469, 0.5034115314483643, 0.5069639086723328, 0.5054054856300354, 0.5065059065818787, 0.5060315132141113, 0.5044889450073242, 0.5061867833137512, 0.5063742399215698, 0.5060816407203674, 0.5054860711097717, 0.5066674947738647, 0.5067665576934814, 0.5068348050117493, 0.5054535269737244, 0.5064473152160645, 0.5067718625068665, 0.5059764385223389, 0.5059388279914856, 0.5058950185775757, 0.50583815574646, 0.5065882205963135, 0.5053656697273254, 0.5057228207588196, 0.5050002336502075]",pca,35,raw,full,transfer,false,local,50,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,42,1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p5_a790f3bf3e5f.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-30_d-0p5_a790f3bf3e5f.csv.config.json,
1,bernoulli,0,0.0155,64,0.0,train_items_only_refit_v1,train_items_only,1057,none,,32.0,8321,1057,116,8321,1170,0.4084126240598253,0.7001150086256469,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p0_e935cc372277.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p0_e935cc372277.csv.config.json,
1,bernoulli,1,0.0155,64,0.0,train_items_only_refit_v1,train_items_only,1057,none,,32.0,8301,1057,116,8301,1218,0.4186135603548229,0.660235739317372,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p0_e935cc372277.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p0_e935cc372277.csv.config.json,
1,bernoulli,2,0.0155,64,0.0,train_items_only_refit_v1,train_items_only,1056,none,,32.0,8304,1056,117,8304,1223,0.3934122968604882,0.691293875019133,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p0_e935cc372277.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p0_e935cc372277.csv.config.json,
1,bernoulli,0,0.0155,64,0.2,train_items_only_refit_v1,train_items_only,1057,none,,32.0,8321,1057,116,8321,1170,0.4084062390378168,0.6999952079739313,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p2_f60f8eb67cd7.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p2_f60f8eb67cd7.csv.config.json,
1,bernoulli,2,0.0155,64,0.2,train_items_only_refit_v1,train_items_only,1056,none,,32.0,8304,1056,117,8304,1223,0.3934532962564039,0.6910441388533082,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p2_f60f8eb67cd7.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p2_f60f8eb67cd7.csv.config.json,
1,bernoulli,1,0.0155,64,0.2,train_items_only_refit_v1,train_items_only,1057,none,,32.0,8301,1057,116,8301,1218,0.4185849754208381,0.6603903466148364,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p2_f60f8eb67cd7.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p2_f60f8eb67cd7.csv.config.json,
1,bernoulli,0,0.0155,64,0.5,train_items_only_refit_v1,train_items_only,1057,none,,32.0,8321,1057,116,8321,1170,0.4083879043483224,0.7000311481694461,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p5_5041b029c7e0.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p5_5041b029c7e0.csv.config.json,
1,bernoulli,1,0.0155,64,0.5,train_items_only_refit_v1,train_items_only,1057,none,,32.0,8301,1057,116,8301,1218,0.4185539142354069,0.660651706570074,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p5_5041b029c7e0.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p5_5041b029c7e0.csv.config.json,
1,bernoulli,2,0.0155,64,0.5,train_items_only_refit_v1,train_items_only,1056,none,,32.0,8304,1056,117,8304,1223,0.3934997065832651,0.6907903746848089,0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p5_5041b029c7e0.csv,model/result/default_araf_flat/araf/araf_pca_bernoulli_pre-false_n-1_k-64_d-0p5_5041b029c7e0.csv.config.json,
54,beta,0,0.054,10,0.0,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11069,1057,116,11069,1170,0.3055980842728448,0.6636756437288351,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0.5830532312393188, 0.8292249441146851, 0.7728837728500366, 0.8478978276252747, 0.6180746555328369, 0.599136471748352, 0.8210103511810303, 0.7837144732475281, 0.8925333023071289, 0.7694398164749146]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-10_d-0p0_89c93049c5a1.csv,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-10_d-0p0_89c93049c5a1.csv.config.json,
54,beta,1,0.054,10,0.0,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11021,1057,116,11021,1218,0.30145114760061,0.6776437847866419,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[1.0292186737060547, 0.9851025938987732, 0.7756909728050232, 1.0257560014724731, 1.0470569133758545, 1.0196025371551514, 1.0564353466033936, 0.9500334858894348, 0.9828149676322937, 0.9939277172088623]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-10_d-0p0_89c93049c5a1.csv,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-10_d-0p0_89c93049c5a1.csv.config.json,
54,beta,2,0.054,10,0.0,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11016,1056,117,11016,1223,0.2760889384741526,0.7065398651424704,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[1.0334265232086182, 0.9998584985733032, 1.0823445320129395, 0.986106276512146, 0.9994010925292969, 1.0462539196014404, 1.1247302293777466, 1.0080453157424927, 0.9786881804466248, 1.0276015996932983]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-10_d-0p0_89c93049c5a1.csv,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-10_d-0p0_89c93049c5a1.csv.config.json,
54,beta,2,0.054,10,0.2,train_items_only_refit_v1,train_items_only,1056,none,,32.0,11016,1056,117,11016,1223,0.2763972451407417,0.7058591326904641,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[1.0359596014022827, 1.0106159448623657, 0.9817569255828857, 0.6877822279930115, 1.0017879009246826, 1.0346285104751587, 1.0865451097488403, 1.0005823373794556, 0.9550442695617676, 1.0126423835754395]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-10_d-0p2_9590431b5a35.csv,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-10_d-0p2_9590431b5a35.csv.config.json,
54,beta,0,0.054,10,0.2,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11069,1057,116,11069,1170,0.3056596383941576,0.6632563414478309,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0.5768609642982483, 0.8758432269096375, 0.475273460149765, 0.8873358368873596, 0.6110014915466309, 0.5408712029457092, 0.5995132327079773, 0.8213244676589966, 0.8902267813682556, 0.7333655953407288]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-10_d-0p2_9590431b5a35.csv,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-10_d-0p2_9590431b5a35.csv.config.json,
54,beta,1,0.054,10,0.2,train_items_only_refit_v1,train_items_only,1057,none,,32.0,11021,1057,116,11021,1218,0.3015935506301235,0.6759688723974439,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0.9635285139083862, 0.9513472318649292, 0.7402100563049316, 0.9667531847953796, 0.9872096180915833, 0.9394710063934326, 0.982447624206543, 0.8992192149162292, 0.9275288581848145, 0.9324069619178772]",pca,35,raw,full,transfer,false,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",false,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-10_d-0p2_9590431b5a35.csv,model/result/default_araf_flat/araf/araf_pca_beta_pre-false_n-max_k-10_d-0p2_9590431b5a35.csv.config.json,
