seed,model_type,n_samples,pre_revision,j_percentage,rmse_naive,rmse_rasch,rmse_2pl,rmse_mirt,auc_naive,auc_rasch,auc_2pl,auc_mirt,rmse_knn,auc_knn,agent_batch_size,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,baseline_embedding_type
45,beta,1,32,0.1,0.4344255013233749,0.4201209904752636,0.6267565838072737,0.4295569134730115,0.5,0.7002314814814814,0.6412037037037037,0.6886574074074074,0.4448672628670445,0.5972222222222222,32,26,2,30,pca
5,beta,1,32,0.1,0.4850740310857445,0.5137791104666313,0.5428221250744736,0.4585834456525736,0.5,0.6310496543054682,0.6920175989943432,0.7328724072910119,0.4610000341636744,0.7115021998742929,32,20,2,30,pca
9,beta,1,32,0.1,0.4557153717859603,0.5465803715099812,0.618651910193095,0.4533678587863038,0.5,0.4423963133640552,0.4976958525345622,0.6728110599078341,0.5099368337707992,0.3285055957867018,32,27,2,30,pca
3,beta,1,32,0.1,0.4323970156918195,0.4593966641150938,0.5674074466367267,0.4232199035890202,0.5,0.5760368663594471,0.5773535220539829,0.6431863067807768,0.4111914151213046,0.6846609611586569,32,12,2,30,pca
47,beta,1,32,0.1,0.470794573879249,0.4942645343530555,0.6558162072921344,0.4521856107323017,0.5,0.6313131313131313,0.6508838383838383,0.6458333333333334,0.397230320414814,0.788510101010101,32,27,2,30,pca
48,beta,1,32,0.1,0.481987143404433,0.4778614321266098,0.6253991044831948,0.4778633186954183,0.5,0.6287030941408822,0.5069124423963134,0.6451612903225807,0.4762407529989522,0.5967741935483871,32,25,2,30,pca
38,beta,1,32,0.1,0.430303340362821,0.4651369724757535,0.4878530837582124,0.4273060260699082,0.5,0.4953488372093023,0.5186046511627908,0.6085271317829458,0.4348665235164244,0.5914728682170542,32,30,2,30,pca
16,beta,1,32,0.1,0.4803606082200723,0.5596667567785636,0.6340154117266393,0.4609565892550186,0.5,0.5772357723577235,0.5240775484677924,0.6876172607879925,0.5037208925929704,0.50281425891182,32,7,2,30,pca
0,beta,1,32,0.1,0.4628955663747247,0.4401050733146884,0.5430773619555256,0.4410629963330793,0.5,0.6224256292906178,0.5774218154080855,0.6498855835240275,0.4655751156807468,0.5888634630053394,32,5,2,30,pca
7,beta,1,32,0.1,0.4753281915144919,0.5093440508655221,0.6210686780559517,0.4723887356439055,0.5,0.5006393861892583,0.4686700767263427,0.6636828644501278,0.4798763158262972,0.5898337595907928,32,16,2,30,pca
19,beta,1,32,0.1,0.4397738833184849,0.4429961746042044,0.5150207388970509,0.437189400636742,0.5,0.5321739130434783,0.4530434782608696,0.5991304347826087,0.4484211516640152,0.6039130434782609,32,17,2,30,pca
44,beta,1,32,0.1,0.4938274190059106,0.5150906655213967,0.6008560193664628,0.4658219439399989,0.5,0.6281565656565657,0.5277777777777777,0.5921717171717171,0.4749644485771791,0.6306818181818181,32,5,2,30,pca
14,beta,1,32,0.1,0.4574351685870202,0.5364373736931942,0.6877116614415962,0.4500978906440083,0.5,0.6201201201201201,0.6216216216216216,0.6433933933933934,0.4710784144143334,0.5833333333333333,32,18,2,30,pca
27,beta,1,32,0.1,0.4334678123342424,0.511016684412824,0.6004113416504006,0.4259825939117025,0.5,0.6130952380952381,0.4914965986394557,0.6666666666666667,0.4389429139970247,0.6232993197278911,32,28,2,30,pca
39,beta,1,32,0.1,0.4880820669178715,0.58085477579601,0.7310061594342196,0.4709804398642133,0.5,0.6363636363636364,0.6878787878787879,0.6515151515151516,0.4930158184572084,0.6318181818181818,32,9,2,30,pca
24,beta,1,32,0.1,0.468057502392884,0.5446201979727724,0.513705118358258,0.4457530469292843,0.5,0.5795739348370927,0.5457393483709273,0.6397243107769424,0.4534941353581682,0.6535087719298245,32,15,2,30,pca
20,beta,1,32,0.1,0.4626955836670879,0.4776606180766856,0.5770888709297234,0.4607188142456763,0.5,0.480083857442348,0.4465408805031446,0.5513626834381551,0.5146823705384028,0.4021663172606569,32,18,2,30,pca
8,beta,1,32,0.1,0.460925312204385,0.4820715987816837,0.6185914501158031,0.4573486725620795,0.5,0.521484375,0.4505208333333333,0.6393229166666666,0.4177177067447755,0.7643229166666667,32,28,2,30,pca
6,beta,1,32,0.1,0.442543017618636,0.5196902383169034,0.633902964180321,0.4338073547985866,0.5,0.6085858585858586,0.5902777777777778,0.6976010101010102,0.4065187372320978,0.7490530303030303,32,27,2,30,pca
30,beta,1,32,0.1,0.4528019838974595,0.4528883941105858,0.6202763871219434,0.4260591597412842,0.5,0.6278772378516624,0.6694373401534527,0.6943734015345269,0.4468653191004694,0.6528132992327366,32,9,2,30,pca
22,beta,1,32,0.1,0.4137569775814141,0.3578785131603806,0.4204194248431604,0.4019691612373816,0.5,0.6492307692307693,0.4071794871794871,0.5661538461538462,0.3943244089724727,0.6666666666666667,32,19,2,30,pca
10,beta,1,32,0.1,0.4814449720400831,0.4792160357736415,0.6999468076454783,0.4727468640189651,0.5,0.5777777777777777,0.6126984126984127,0.6595238095238095,0.4232374021139037,0.7904761904761904,32,4,2,30,pca
34,beta,1,32,0.1,0.4669984996565298,0.4819692117347131,0.6305052764408607,0.4553738071427074,0.5,0.6750471401634192,0.4707730986800754,0.6612193588937776,0.4589424601144877,0.5920804525455688,32,2,2,30,pca
2,beta,1,32,0.1,0.4212916013794126,0.4421602577741222,0.4657806443572306,0.4219998775319288,0.5,0.6196363636363637,0.6072727272727273,0.6087272727272728,0.4003107130738874,0.7585454545454545,32,6,2,30,pca
18,beta,1,32,0.1,0.4545795673065177,0.4682775818939172,0.6554622008731923,0.4512481459846345,0.5,0.5288220551378446,0.556390977443609,0.6641604010025063,0.493849642272299,0.5106516290726817,32,16,2,30,pca
18,bernoulli,1,32,0.1,0.4585000912428071,0.535646283851893,0.6555531753166364,0.4512818272691749,0.5,0.5325814536340853,0.5300751879699248,0.6697994987468672,0.4968143995985119,0.5175438596491229,32,16,2,30,pca
11,bernoulli,1,32,0.1,0.4530518242515831,0.5363701467034435,0.630787470354352,0.4468742890785804,0.5,0.4893617021276596,0.5667311411992263,0.6428110896196003,0.4717849866642399,0.5457769181173436,32,7,2,30,pca
47,bernoulli,1,32,0.1,0.4730862797170577,0.5640413306746894,0.5243942001246819,0.4525590519283136,0.5,0.6332070707070707,0.6906565656565656,0.6691919191919191,0.4014892021404168,0.7960858585858586,32,27,2,30,pca
35,bernoulli,1,32,0.1,0.4094841491265408,0.3846128324965021,0.7469566907060458,0.4128517406851963,0.5,0.6449579831932774,0.470063025210084,0.7100840336134453,0.486355715662236,0.3960084033613446,32,6,2,30,pca
31,bernoulli,1,32,0.1,0.4264647221548694,0.5167533204516885,0.5689451993555178,0.4066822246926351,0.5,0.7315875613747954,0.6849427168576104,0.7324058919803601,0.4504301406187167,0.6125204582651391,32,15,2,30,pca
10,bernoulli,1,32,0.1,0.4808262991046348,0.4924546833538365,0.7201659312045471,0.4749484479686254,0.5,0.5777777777777778,0.6059523809523809,0.6595238095238095,0.4264296922289023,0.7682539682539683,32,4,2,30,pca
3,bernoulli,1,32,0.1,0.4320630729226731,0.5418935875086112,0.5720538896604311,0.4264367683311558,0.5,0.5635286372613562,0.5727452271231073,0.6129032258064516,0.4167227309973343,0.6583278472679395,32,23,2,30,pca
30,bernoulli,1,32,0.1,0.4535379829776984,0.486062662987659,0.5925016329939989,0.428892440434615,0.5,0.6528132992327366,0.6777493606138107,0.7084398976982096,0.458161513316338,0.6320332480818414,32,7,2,30,pca
7,bernoulli,1,32,0.1,0.4770919172966777,0.5684008501263945,0.6287346362896916,0.4725106070099948,0.5,0.5006393861892583,0.4891304347826086,0.6131713554987213,0.4883754791890106,0.5776854219948849,32,17,2,30,pca
2,bernoulli,1,32,0.1,0.4208215700840889,0.4904283846371085,0.5246427523972621,0.428368051132509,0.5,0.618909090909091,0.6596363636363637,0.6269090909090909,0.4025764533107583,0.7505454545454546,32,22,2,30,pca
23,bernoulli,1,32,0.1,0.4350183984274752,0.4585572385794179,0.5554540468569009,0.4121331483754498,0.5,0.6202046035805626,0.6406649616368286,0.6854219948849104,0.404666197521738,0.7055626598465472,32,2,2,30,pca
43,bernoulli,1,32,0.1,0.4344611555872258,0.525876951081193,0.5925226576613518,0.4258737376143699,0.5,0.5946291560102301,0.4450127877237851,0.6432225063938619,0.4037700297935167,0.7445652173913043,32,11,2,30,pca
19,bernoulli,1,32,0.1,0.4354110129535371,0.4696912851390488,0.5137543702693791,0.440917157650832,0.5,0.5165217391304349,0.48,0.5452173913043478,0.4523709040316951,0.5652173913043478,32,10,2,30,pca
27,bernoulli,1,32,0.1,0.4332137805670485,0.5564162488090924,0.600513782663854,0.4190538350289718,0.5,0.6173469387755102,0.5722789115646258,0.6887755102040817,0.4368492634332068,0.6296768707482994,32,3,2,30,pca
39,bernoulli,1,32,0.1,0.4904143014649317,0.6844588119537054,0.7092220864193318,0.4687491893761301,0.5,0.6348484848484849,0.6772727272727272,0.703030303030303,0.5044733153980646,0.6106060606060606,32,3,2,30,pca
46,bernoulli,1,32,0.1,0.4501040484089759,0.5246037543273366,0.5779918311079709,0.4492576250587193,0.5,0.4608516483516484,0.4608516483516484,0.6153846153846154,0.4159861451212234,0.706043956043956,32,2,2,30,pca
15,bernoulli,1,32,0.1,0.4374427757986051,0.5124637625839067,0.5288426043984868,0.4499208022997562,0.5,0.3777429467084639,0.3518808777429467,0.4968652037617555,0.4584720430576349,0.539576802507837,32,28,2,30,pca
34,bernoulli,1,32,0.1,0.4706615097200822,0.5765490057381809,0.6952398455089839,0.4432856292562077,0.5,0.6059082338152105,0.4795725958516655,0.6913890634820867,0.4694726301214575,0.5446260213702074,32,2,2,30,pca
8,bernoulli,1,32,0.1,0.4606128616234691,0.4903544396721959,0.6216656912505378,0.4585406816961007,0.5,0.5286458333333334,0.48046875,0.6451822916666666,0.4106837558950114,0.7744140625,32,10,2,30,pca
6,bernoulli,1,32,0.1,0.4447264412070181,0.6009093863526259,0.5976963902376412,0.4356203060088806,0.5,0.6054292929292929,0.5814393939393939,0.663510101010101,0.4106685708501614,0.7335858585858586,32,23,2,30,pca
42,bernoulli,1,32,0.1,0.4542512708424672,0.4885973098181149,0.7046912444833542,0.4532595138834794,0.5,0.4983541803818301,0.6063199473337723,0.6333113890717578,0.399402030633025,0.7554312047399605,32,24,2,30,pca
22,bernoulli,1,32,0.1,0.4053543377755819,0.3558871563013315,0.4196568917185698,0.4112737237470499,0.5,0.6482051282051282,0.4461538461538461,0.685128205128205,0.3922711211037732,0.6723076923076924,32,6,2,30,pca
14,bernoulli,1,32,0.1,0.4611700247356372,0.6075711082317216,0.689909203298193,0.4500629288330069,0.5,0.6171171171171171,0.506006006006006,0.6861861861861862,0.4989827357824136,0.5409159159159159,32,15,2,30,pca
38,bernoulli,1,32,0.1,0.4308455554063555,0.4931979026137257,0.6188614995274025,0.4292648317355186,0.5,0.4961240310077519,0.5108527131782946,0.6023255813953489,0.442417252907311,0.6034883720930233,32,29,2,30,pca
26,bernoulli,1,32,0.1,0.4911323014219285,0.6549011173301086,0.7218256945925543,0.4676803783000436,0.5,0.5901948460087995,0.5474544311753614,0.6517913262099309,0.4784404773482477,0.6191074795725958,32,15,2,30,pca
16,bernoulli,1,32,0.1,0.4830159533316335,0.5989723176291167,0.6763870302440669,0.4609565892550186,0.5,0.5716072545340838,0.5519074421513446,0.6876172607879925,0.5022979027218468,0.5247029393370857,32,7,2,30,pca
33,bernoulli,1,32,0.1,0.445117154692598,0.5318468611790018,0.5730095672424523,0.4220248768511322,0.5,0.3533057851239669,0.3956611570247934,0.6745867768595041,0.4376812797724286,0.7159090909090908,32,3,2,30,pca
44,bernoulli,1,32,0.1,0.4947483411860403,0.5668142493521006,0.5791162550093243,0.4658219439399989,0.5,0.6224747474747475,0.5315656565656566,0.5921717171717171,0.4737522721802265,0.648989898989899,32,5,2,30,pca
13,bernoulli,1,32,0.1,0.4547831025178592,0.5138029794222763,0.6279461800647466,0.4501534399059416,0.5,0.5705996131528047,0.6150870406189555,0.6705351386202449,0.4660539500999868,0.561250805931657,32,30,2,30,pca
4,bernoulli,1,32,0.1,0.4703602630340229,0.5726594838965725,0.6790672629303895,0.4543932234456082,0.5,0.595625,0.56125,0.63125,0.4589901375916093,0.6275000000000001,32,17,2,30,pca
9,bernoulli,1,32,0.1,0.4561179074368193,0.5783626737993918,0.642897065849272,0.4532231191753184,0.5,0.4371296905859118,0.4851876234364714,0.5924950625411455,0.5194089645223923,0.3248847926267282,32,27,2,30,pca
0,bernoulli,1,32,0.1,0.4599755481254147,0.4405798476331238,0.5552458035371878,0.442799168038082,0.5,0.6247139588100687,0.5949656750572082,0.6636155606407323,0.4784789713620551,0.5385202135774219,32,12,2,30,pca
29,bernoulli,1,32,0.1,0.453476374962359,0.5857277049544407,0.6777379368405367,0.4437927279250888,0.5,0.5871212121212122,0.5306186868686869,0.6066919191919192,0.4625681627151413,0.5934343434343434,32,25,2,30,pca
20,bernoulli,1,32,0.1,0.460770964845651,0.5477770314373807,0.5967764268736053,0.4605714508307097,0.5,0.4807826694619148,0.4388539482879105,0.5653389238294899,0.5308218240263735,0.3487071977638016,32,27,2,30,pca
17,bernoulli,1,32,0.1,0.4632955140463751,0.6022680529417938,0.668852193992172,0.43371125081149,0.5,0.5027777777777778,0.5550925925925926,0.6842592592592592,0.4203051747247448,0.7430555555555556,32,24,2,30,pca
12,bernoulli,1,32,0.1,0.4669563308409198,0.4922249946239292,0.6665289905564706,0.4544931179769882,0.5,0.5507518796992481,0.6134085213032582,0.6378446115288221,0.5224828982862668,0.3922305764411027,32,18,2,30,pca
37,bernoulli,1,32,0.1,0.4591534891447309,0.5720354470060209,0.6447894417308903,0.4442149909441079,0.5,0.6676691729323309,0.418796992481203,0.7052631578947368,0.4090749747732474,0.7402255639097745,32,2,2,30,pca
48,bernoulli,1,32,0.1,0.4818757089097564,0.50892080991845,0.6864197219926362,0.4791521626502584,0.5,0.6102699144173799,0.477946017116524,0.6096115865701119,0.4872797804833357,0.566820276497696,32,25,2,30,pca
32,bernoulli,1,32,0.1,0.4510268436518745,0.5795066150274563,0.6566912666140892,0.4439278877352995,0.5,0.6215873015873016,0.4507936507936508,0.7034920634920635,0.4764174881732809,0.52,32,10,2,30,pca
5,bernoulli,1,32,0.1,0.4874026060629131,0.5863349583765743,0.6915246463418787,0.4552223893737181,0.5,0.6209930861093651,0.6429918290383406,0.7297297297297296,0.4539473405055278,0.7240729101194217,32,20,2,30,pca
36,bernoulli,1,32,0.1,0.433537470971256,0.4978920190954152,0.580027414282396,0.4229959853570227,0.5,0.6555625392834695,0.6385920804525456,0.6706473915776242,0.4652278499321852,0.5191703331238214,32,30,2,30,pca
24,bernoulli,1,32,0.1,0.4692013951311321,0.5862281078651392,0.582182051816911,0.4435326997857839,0.5,0.6046365914786967,0.5319548872180451,0.6491228070175438,0.4598805059583972,0.6347117794486216,32,10,2,30,pca
28,bernoulli,1,32,0.1,0.4294811273376333,0.4976314233069737,0.5811626430208456,0.4386409290027173,0.5,0.5392829900839055,0.5694126620900076,0.6430205949656751,0.423438002526242,0.7101449275362319,32,30,2,30,pca
40,bernoulli,1,32,0.1,0.4585771255469275,0.5338535463903282,0.6184658380601491,0.4385111567862408,0.5,0.6438618925831202,0.6911764705882352,0.676470588235294,0.4968000475414302,0.5009590792838874,32,19,2,30,pca
21,bernoulli,1,32,0.1,0.4116897435258189,0.446804341818965,0.4888306540456849,0.4083426205234171,0.5,0.6752136752136753,0.6438746438746439,0.6716524216524217,0.3837202558887893,0.6930199430199431,32,3,2,30,pca
41,bernoulli,1,32,0.1,0.4762029542238946,0.5474332412534911,0.7465546866798874,0.4567339003220079,0.5,0.4949290060851927,0.4983096686950642,0.6318458417849897,0.4354381511108997,0.6328600405679513,32,18,2,30,pca
25,bernoulli,1,32,0.1,0.448074841478751,0.4785466086808226,0.6047988877723321,0.4387381947659948,0.5,0.5615536537195523,0.4766293614219882,0.6445029624753127,0.37219718712308,0.8271889400921659,32,10,2,30,pca
49,bernoulli,1,32,0.1,0.424089377611988,0.434775743255366,0.5186515186082744,0.4308064197358591,0.5,0.619047619047619,0.4776785714285714,0.6421130952380953,0.4293664946956116,0.6305803571428572,32,16,2,30,pca
1,bernoulli,1,32,0.1,0.4114620856423842,0.4398762340306119,0.5159671399702093,0.4040038664155958,0.5,0.5932601880877743,0.6253918495297806,0.6614420062695925,0.444196557622098,0.5062695924764891,32,20,2,30,pca
45,bernoulli,1,32,0.1,0.4332121639151452,0.4460280842727187,0.7223529901064117,0.4361660238724548,0.5,0.7060185185185185,0.6111111111111112,0.6539351851851852,0.4482677178186924,0.5619212962962963,32,17,2,30,pca
16,beta,1,32,0.3,0.4520477281633387,0.5245194142824148,0.5507879865518465,0.441373908284365,0.5,0.5870085260381525,0.5943691345151199,0.5946758265349936,0.4550328539158624,0.5477826166963136,32,22,2,30,pca
36,beta,1,32,0.3,0.4610318232866114,0.4540980185093561,0.5846967912727807,0.4474456791168145,0.5,0.6337193272677144,0.6174524400330852,0.6621174524400331,0.4747274275531482,0.570822994210091,32,19,2,30,pca
17,beta,1,32,0.3,0.4408606305020842,0.4670551973892731,0.4365948953535016,0.4278089379941839,0.5,0.6554576376004948,0.6381416202844773,0.6591682127396414,0.4332125766779068,0.6188543599257885,32,25,2,30,pca
21,beta,1,32,0.3,0.4578474532705283,0.4744703929214158,0.6608410505619476,0.4520706867904386,0.5,0.6244887993651956,0.6227797106757004,0.637062809009339,0.4441161230302243,0.6463407190380273,32,4,2,30,pca
45,beta,1,32,0.3,0.4524618261526649,0.4314118896911564,0.7262776544528783,0.4434615030170339,0.5,0.6313898415809245,0.5961538461538461,0.6372693124285481,0.4726466028159007,0.5443001796504982,32,15,2,30,pca
24,beta,1,32,0.3,0.4684960790172881,0.4808397953810184,0.6699123993584374,0.4460141526807819,0.5,0.6468900689739363,0.6295550265519136,0.6606848562534335,0.4894954994898763,0.5234084111579076,32,8,2,30,pca
44,beta,1,32,0.3,0.4409041798612163,0.4391263297712659,0.6000992454464311,0.4200476169841434,0.5,0.6461429079274795,0.6437966583718451,0.6838250977603981,0.431891666096301,0.6498400284393886,32,8,2,30,pca
6,beta,1,32,0.3,0.4577681803163402,0.460610273557994,0.63835808281026,0.4273776827212246,0.5,0.6536018380862278,0.6481281254223543,0.7323962697661847,0.4062226176203604,0.7517907825381809,32,5,2,30,pca
3,beta,1,32,0.3,0.4395357859540527,0.4410104073823173,0.5864780221709096,0.4138696149293102,0.5,0.6817338282078472,0.6656283138918346,0.7008881230116649,0.4206600000633588,0.6597958642629904,32,2,2,30,pca
12,beta,1,32,0.3,0.4502353278061811,0.4683947170435258,0.6284681417240243,0.4464642871466226,0.5,0.5978281220745179,0.5510204081632653,0.5907757598452226,0.4643593676671144,0.537258940273357,32,6,2,30,pca
48,beta,1,32,0.3,0.465876258033669,0.4564949703994474,0.6251070169380587,0.4517996083018094,0.5,0.6645225464190982,0.5425066312997346,0.6346153846153846,0.4362108959335645,0.7060344827586207,32,19,2,30,pca
20,beta,1,32,0.3,0.4666369495409956,0.5229015168304242,0.6649166448237516,0.4535868691432677,0.5,0.5910394921565036,0.5716901666361472,0.6194836110602453,0.4375569783300851,0.6399926753341878,32,15,2,30,pca
34,beta,1,32,0.3,0.4546137884371234,0.4365331832173335,0.6205831864361389,0.4252032985822174,0.5,0.7059748427672956,0.649937106918239,0.6953459119496856,0.4232559560975185,0.7358805031446541,32,2,2,30,pca
28,beta,1,32,0.3,0.4662364484489735,0.4831370562175509,0.6342371692224232,0.459752175159505,0.5,0.6139923654073975,0.5991180729235224,0.6330130314597867,0.4658072127893469,0.607114650519942,32,3,2,30,pca
8,beta,1,32,0.3,0.4535339746040507,0.465358032909103,0.6025366141642038,0.451332641626506,0.5,0.5433670033670033,0.5406060606060606,0.5781818181818181,0.4508096966949168,0.6137037037037036,32,14,2,30,pca
