n_samples,model_type,seed,lambda_tau,araf_latent_dim,araf_dropout,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,train_item_count,test_item_count,train_observed_count,test_observed_count,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,scenario
1,beta,32,0.035,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2290,97,10,2290,286,0.5041825771448477,0.3582766439909297,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.821056842803955, 6.868269443511963, 6.817801475524902, 6.818955421447754, 6.80080509185791, 6.7807488441467285, 6.843131065368652, 6.892765045166016, 6.833879470825195, 6.7757158279418945]",sae,286,Pre-32
1,beta,42,0.014,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2370,97,10,2370,220,0.4281854036976151,0.8012073623775751,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.530352592468262, 7.466414928436279, 7.3967390060424805, 7.517922878265381, 7.439043998718262, 7.550995349884033, 7.40363073348999, 7.410787582397461, 7.3506760597229, 7.42843770980835]",sae,286,Pre-32
1,beta,10,0.036,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2224,97,10,2224,206,0.5058671516203647,0.6133541992696923,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.392020225524902, 7.593942642211914, 7.549533367156982, 7.473989009857178, 7.597456455230713, 7.491459369659424, 7.586678981781006, 7.526238918304443, 7.558811664581299, 7.449607849121094]",sae,286,Pre-32
1,beta,26,0.0151,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5824405076176142,0.5007438631291843,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.358023166656494, 7.412958145141602, 7.359480381011963, 7.368932723999023, 7.308202743530273, 7.289497375488281, 7.384729862213135, 7.304276466369629, 7.367526531219482, 7.3042097091674805]",sae,286,Pre-32
1,beta,20,0.032,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.5288429988753637,0.4666696939424212,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.961292266845703, 7.040858268737793, 6.8046488761901855, 6.993556499481201, 6.956347465515137, 6.8112568855285645, 6.925532341003418, 6.797453880310059, 6.918639183044434, 7.025095462799072]",sae,286,Pre-32
1,beta,24,0.026,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2276,97,10,2276,220,0.5768805590575607,0.4510828976848394,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.915099620819092, 7.971391677856445, 8.160995483398438, 7.912575721740723, 8.144570350646973, 7.966592311859131, 7.8825812339782715, 7.869858264923096, 8.0318021774292, 7.863963603973389]",sae,286,Pre-32
1,beta,16,0.038,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,220,0.5536795309535133,0.3854166666666667,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.246481418609619, 7.156907558441162, 7.270037651062012, 7.170741558074951, 7.337667465209961, 7.082665920257568, 7.1043477058410645, 7.13495397567749, 7.138983726501465, 7.241912364959717]",sae,286,Pre-32
1,beta,14,0.03,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2200,97,10,2200,272,0.4575836885754599,0.7845348837209303,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.375004291534424, 7.467478275299072, 7.35467004776001, 7.36261510848999, 7.362020492553711, 7.35552978515625, 7.358224391937256, 7.295726776123047, 7.3812360763549805, 7.443465709686279]",sae,286,Pre-32
1,beta,28,0.02,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.5051795190937978,0.401679306608884,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.12277603149414, 8.057809829711914, 8.123931884765625, 8.013175964355469, 8.045860290527344, 8.315900802612305, 8.231147766113281, 8.18549633026123, 8.199844360351562, 8.26058292388916]",sae,286,Pre-32
1,beta,30,0.01,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5278626044044481,0.4999576665819998,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.503290176391602, 8.65168571472168, 8.513826370239258, 8.577604293823242, 8.546243667602539, 8.58180046081543, 8.460887908935547, 8.562926292419434, 8.540316581726074, 8.526476860046387]",sae,286,Pre-32
1,beta,14,0.014,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2200,97,10,2200,272,0.456345263425275,0.7853488372093024,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.839869976043701, 7.930515289306641, 7.824012279510498, 7.8335280418396, 7.829854965209961, 7.828364372253418, 7.825507164001465, 7.769382476806641, 7.849997043609619, 7.910101413726807]",sae,286,Pre-32
1,beta,44,0.016,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.6681256695521883,0.4651595969858607,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.181709289550781, 7.11033296585083, 7.143172264099121, 7.113864898681641, 7.096715450286865, 7.0783562660217285, 7.061063289642334, 7.1090898513793945, 7.126447677612305, 7.131157398223877]",sae,286,Pre-32
1,beta,6,0.022,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,286,0.4664785664531706,0.6282799586776858,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.26199722290039, 8.033873558044434, 7.832782745361328, 8.186978340148926, 8.208271026611328, 8.001424789428711, 7.988123893737793, 7.976411819458008, 8.239969253540039, 7.858548164367676]",sae,286,Pre-32
1,beta,42,0.03,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2370,97,10,2370,220,0.4279602708425716,0.8040780141843971,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.088108062744141, 7.017129898071289, 6.946122646331787, 7.071800231933594, 6.990464687347412, 7.105912208557129, 6.9556660652160645, 6.957499027252197, 6.900975704193115, 6.97959566116333]",sae,286,Pre-32
1,beta,30,0.028,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5280858222830936,0.5031750063500127,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.991661548614502, 8.145552635192871, 8.006336212158203, 8.051642417907715, 8.03779125213623, 8.073277473449707, 7.947241306304932, 8.063117980957031, 8.030135154724121, 8.021270751953125]",sae,286,Pre-32
1,beta,8,0.029,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,220,0.4633812859075158,0.6459232918465837,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.891990661621094, 7.870743274688721, 7.703429698944092, 7.803898334503174, 7.864176273345947, 7.8544020652771, 7.848934650421143, 7.784355640411377, 7.820337772369385, 7.816372871398926]",sae,286,Pre-32
1,beta,38,0.036,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2328,97,10,2328,206,0.5403350239830623,0.5799285231333913,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.109549522399902, 6.068352222442627, 6.015233993530273, 6.059359550476074, 6.004377365112305, 6.1189165115356445, 5.9843668937683105, 6.00982141494751, 6.175183296203613, 6.0713300704956055]",sae,286,Pre-32
1,beta,48,0.032,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5334446957174939,0.5341596388108016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.583821773529053, 7.589628219604492, 7.663888931274414, 7.559953212738037, 7.617003440856934, 7.57224702835083, 7.643293857574463, 7.620771408081055, 7.586575984954834, 7.593625545501709]",sae,286,Pre-32
1,beta,22,0.04,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,286,0.3838750340117945,0.352507513148009,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.88942813873291, 7.754210472106934, 8.036714553833008, 7.8387885093688965, 7.88165807723999, 7.885246753692627, 7.8434224128723145, 7.933341979980469, 7.870244979858398, 7.80086612701416]",sae,286,Pre-32
1,beta,23,0.018,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2450,97,10,2450,286,0.4810221206848496,0.5733808674985145,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.9011640548706055, 7.632034778594971, 7.64892578125, 7.632647514343262, 7.615228176116943, 7.7030029296875, 7.675404071807861, 7.716214179992676, 7.615264415740967, 7.880515098571777]",sae,286,Pre-32
1,beta,16,0.002,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,220,0.5522259911774843,0.3890542328042328,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.267374992370605, 8.188989639282227, 8.312922477722168, 8.206646919250488, 8.39327621459961, 8.125359535217285, 8.142922401428223, 8.176088333129883, 8.169008255004883, 8.300577163696289]",sae,286,Pre-32
1,beta,0,0.005,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2078,97,10,2078,286,0.4642088745925981,0.4183583959899749,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.988093376159668, 7.926774024963379, 7.808071613311768, 7.869149208068848, 7.787782192230225, 7.863899230957031, 7.924284934997559, 7.924556255340576, 7.772251605987549, 7.829772472381592]",sae,286,Pre-32
1,beta,22,0.004,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,286,0.3836186154264014,0.3523196844477836,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.869665145874023, 8.741199493408203, 9.010834693908691, 8.825632095336914, 8.866626739501953, 8.870298385620117, 8.828339576721191, 8.918106079101562, 8.852010726928711, 8.788203239440918]",sae,286,Pre-32
1,beta,44,0.002,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.6659559519595366,0.4654135974938616,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.590052604675293, 7.524394989013672, 7.556190013885498, 7.526246547698975, 7.509495735168457, 7.490880012512207, 7.474276542663574, 7.520589351654053, 7.5386505126953125, 7.537459373474121]",sae,286,Pre-32
1,beta,27,0.034,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2342,97,10,2342,272,0.4120716963623717,0.6143043987058581,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.397782325744629, 7.314093112945557, 7.416440963745117, 7.340157508850098, 7.349024772644043, 7.400029182434082, 7.344215393066406, 7.294220447540283, 7.298905372619629, 7.350892066955566]",sae,286,Pre-32
1,beta,28,0.005,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.505086330220308,0.4049295774647887,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.542327880859375, 8.48409366607666, 8.543124198913574, 8.43186092376709, 8.466894149780273, 8.73356819152832, 8.64864730834961, 8.598718643188477, 8.618927955627441, 8.678564071655273]",sae,286,Pre-32
1,beta,34,0.006,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2686,97,10,2686,286,0.4402159956960112,0.8083445558381964,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.996119499206543, 7.931756496429443, 7.913667678833008, 7.946220874786377, 7.94980001449585, 8.015668869018555, 7.9136505126953125, 7.900590896606445, 7.944986820220947, 7.965416431427002]",sae,286,Pre-32
1,beta,12,0.008,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,220,0.529494385976811,0.5436527639854353,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.655108451843262, 8.66104507446289, 8.864070892333984, 8.772318840026855, 8.657227516174316, 8.604129791259766, 8.701231956481934, 8.652908325195312, 8.677690505981445, 8.681168556213379]",sae,286,Pre-32
1,beta,41,0.024,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2384,97,10,2384,220,0.6181486106737225,0.4869146005509642,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.312469005584717, 7.158209800720215, 7.1588358879089355, 7.2854719161987305, 7.064707279205322, 7.120870113372803, 7.155843734741211, 7.182829856872559, 7.160339832305908, 7.13106107711792]",sae,286,Pre-32
1,beta,11,0.0159,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2332,97,10,2332,286,0.5222025294626512,0.266556476916181,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.733887672424316, 7.827922821044922, 7.858304023742676, 7.816943645477295, 7.69999361038208, 7.827239990234375, 7.778400897979736, 7.771268367767334, 7.885014057159424, 7.778230667114258]",sae,286,Pre-32
1,beta,6,0.006,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,286,0.4663085458166287,0.6279183884297522,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.70741081237793, 8.485273361206055, 8.281807899475098, 8.636642456054688, 8.654037475585938, 8.446173667907715, 8.433241844177246, 8.422223091125488, 8.687801361083984, 8.306784629821777]",sae,286,Pre-32
1,beta,38,0.008,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2328,97,10,2328,206,0.5381021652959344,0.5774171737660582,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.978450298309326, 6.938733100891113, 6.900537490844727, 6.932734966278076, 6.87643575668335, 7.0098419189453125, 6.862898349761963, 6.889334201812744, 7.056033611297607, 6.947623252868652]",sae,286,Pre-32
1,beta,37,0.029,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2224,97,10,2224,272,0.4215158947462539,0.7341863398810596,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.834913730621338, 6.805996894836426, 6.881413459777832, 6.769252300262451, 6.873828411102295, 6.800103664398193, 6.895050048828125, 6.763382434844971, 6.883419513702393, 6.913932800292969]",sae,286,Pre-32
1,beta,12,0.034,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,220,0.5305124660900448,0.5475422045680238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.96980619430542, 7.960263252258301, 8.145528793334961, 8.075044631958008, 7.954000473022461, 7.900646686553955, 7.985050678253174, 7.952070236206055, 7.980824947357178, 7.981182098388672]",sae,286,Pre-32
1,beta,32,0.025,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2290,97,10,2290,286,0.5037140886460391,0.3582766439909297,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.106921672821045, 7.152127265930176, 7.101789474487305, 7.1040472984313965, 7.086289405822754, 7.066570281982422, 7.130035400390625, 7.174798488616943, 7.118374347686768, 7.060895919799805]",sae,286,Pre-32
1,beta,28,0.014,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.505138870917286,0.401679306608884,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.290449142456055, 8.22836685180664, 8.291422843933105, 8.180334091186523, 8.21410083770752, 8.482419967651367, 8.39791202545166, 8.35055923461914, 8.367046356201172, 8.427584648132324]",sae,286,Pre-32
1,beta,40,0.0151,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.50779606719205,0.6412706395105188,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.280192375183105, 8.316275596618652, 8.479972839355469, 8.519854545593262, 8.27200698852539, 8.446024894714355, 8.467144966125488, 8.335465431213379, 8.2839994430542, 8.23099136352539]",sae,286,Pre-32
1,beta,30,0.038,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5284167076635814,0.5039370078740157,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.709456920623779, 7.866110801696777, 7.726436138153076, 7.766101360321045, 7.757040023803711, 7.792798042297363, 7.6639227867126465, 7.787633895874023, 7.748775005340576, 7.742860317230225]",sae,286,Pre-32
1,beta,6,0.015,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,286,0.4664027892835778,0.6278667355371902,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.456573486328125, 8.231012344360352, 8.028934478759766, 8.38342571258545, 8.402937889099121, 8.195658683776855, 8.182490348815918, 8.17111873626709, 8.435644149780273, 8.054377555847168]",sae,286,Pre-32
1,beta,24,0.0159,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2276,97,10,2276,220,0.5758742776199225,0.4510828976848394,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.201796531677246, 8.258682250976562, 8.443009376525879, 8.200244903564453, 8.425790786743164, 8.25379753112793, 8.169659614562988, 8.157171249389648, 8.318573951721191, 8.150812149047852]",sae,286,Pre-32
1,beta,39,0.0159,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2488,97,10,2488,272,0.5702551982781514,0.3446650124069479,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.378020763397217, 7.383793830871582, 7.368144989013672, 7.647249221801758, 7.352113723754883, 7.527183532714844, 7.768158435821533, 7.583940029144287, 7.350682735443115, 7.659312725067139]",sae,286,Pre-32
1,beta,1,0.02,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2248,97,10,2248,220,0.4234807573020464,0.5276181353767562,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.133541107177734, 8.08499526977539, 8.038254737854004, 8.033498764038086, 7.973043918609619, 8.056546211242676, 8.026275634765625, 7.956604957580566, 7.934001922607422, 7.899521350860596]",sae,286,Pre-32
1,beta,30,0.016,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5278611364818239,0.5027516721700112,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.332184791564941, 8.482464790344238, 8.344084739685059, 8.400038719177246, 8.3762845993042, 8.411702156066895, 8.28905963897705, 8.395699501037598, 8.369650840759277, 8.357463836669922]",sae,286,Pre-32
1,beta,14,0.02,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2200,97,10,2200,272,0.4567947264728936,0.7845348837209303,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.665374279022217, 7.75673770904541, 7.647911071777344, 7.6568450927734375, 7.654283046722412, 7.651128768920898, 7.650267124176025, 7.591628074645996, 7.6740498542785645, 7.735018730163574]",sae,286,Pre-32
1,beta,2,0.016,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2342,97,10,2342,220,0.4653222322182772,0.5548972080079002,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.416272163391113, 8.367691993713379, 8.405106544494629, 8.439445495605469, 8.420040130615234, 8.497047424316406, 8.389022827148438, 8.500227928161621, 8.434746742248535, 8.352434158325195]",sae,286,Pre-32
1,beta,20,0.022,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.5283045457895312,0.4376078466987558,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.245955944061279, 7.324479579925537, 7.09000301361084, 7.278401851654053, 7.241433143615723, 7.093893051147461, 7.209628582000732, 7.080994606018066, 7.205126762390137, 7.3072991371154785]",sae,286,Pre-32
1,beta,16,0.01,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,220,0.5525759682275487,0.3883928571428571,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.040020942687988, 7.9592814445495605, 8.081320762634277, 7.976135730743408, 8.16218376159668, 7.89346981048584, 7.911727428436279, 7.9444684982299805, 7.93963098526001, 8.064132690429688]",sae,286,Pre-32
1,beta,12,0.0151,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,220,0.5297584351160145,0.5435700099304865,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.464605331420898, 8.46988296508789, 8.664745330810547, 8.582329750061035, 8.465509414672852, 8.412262916564941, 8.504050254821777, 8.461685180664062, 8.487567901611328, 8.486800193786621]",sae,286,Pre-32
1,beta,34,0.015,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2686,97,10,2686,286,0.4406687051998363,0.8073968776497581,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.736027240753174, 7.671236515045166, 7.656300067901611, 7.685253620147705, 7.689235687255859, 7.757058620452881, 7.65236234664917, 7.638863563537598, 7.682326793670654, 7.7046051025390625]",sae,286,Pre-32
