seed,lambda_tau,n_samples,model_type,pre_revision,j_percentage,embedding_type,baseline_embedding_type,novelty_bin,novelty_bin_order,num_items,num_pairs,mean_dmin,q50_dmin,q80_dmin,auc_knn,rmse_knn,brier_knn,logloss_knn,ece_knn,mean_ae_knn,p90ae_knn,p95ae_knn,auc_araf,rmse_araf,brier_araf,logloss_araf,ece_araf,mean_ae_araf,p90ae_araf,p95ae_araf
12,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.3817992210388183,0.3178951442241668,0.4796632528305053,1.0,0.4112729991116812,0.1691454947154547,0.5260154067384458,0.4034101366996765,0.4034101366996765,0.4849087119102478,0.4982700109481811,1.0,0.7222023440543508,0.5215762288710524,1.4544953151927065,0.5903635143768042,0.5903635143768042,0.8994780272245407,0.9045900337398052
12,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5111146569252014,0.3178951442241668,0.4796632528305053,0.0,0.5805033913463196,0.3369842095988993,0.8845340804887438,0.5611391663551331,0.5611391663551331,0.6800866723060608,0.6949551105499268,1.0,0.6749337455234615,0.4555355734473245,1.5517989213702712,0.485457181930542,0.485457181930542,0.8605769157409668,0.9074668824672698
32,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.3381778597831726,0.4428372681140899,0.5512335300445557,1.0,0.3090231599831808,0.0954953140311769,0.5297092082427599,0.4079615473747253,0.2878743410110473,0.4092099487781525,0.4104094266891479,0.8333333333333333,0.3240946336814538,0.1050373332863677,0.5498090514093912,0.3290025845170021,0.2430085197091102,0.4834773898124695,0.5617905437946319
32,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.5018622875213623,0.4428372681140899,0.5512335300445557,0.0,0.5074311218123984,0.2574863444562728,0.7116308805091651,0.4923923810323079,0.4923923810323079,0.6173007965087891,0.6399107217788697,0.0,0.8410413143701188,0.7073504803319142,2.8425216773408395,0.8221002019320924,0.8221002019320925,0.9749878637492656,0.9853132358752192
32,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5996052026748657,0.4428372681140899,0.5512335300445557,0.5,0.514190122305333,0.264391499019533,1.0136470142426974,0.6367685794830322,0.4867685735225677,0.6193077266216278,0.6358751207590103,0.5,0.6901967736253078,0.4763715600815268,1.4548164934494014,0.4950367659330368,0.5977634936571121,0.87379290163517,0.9082965776324272
8,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.3032607436180115,0.3810481131076813,0.4965111315250397,0.5,0.5190091485446483,0.2693704975995482,0.7271487526198138,0.4412359389926911,0.441235738992691,0.7307509660720826,0.7752376437187194,0.5,0.4702971357706506,0.2211793855792185,0.6497476617959114,0.3609711974859238,0.3609711974859237,0.7373436570167542,0.8042586088180541
8,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.4581576287746429,0.3810481131076813,0.4965111315250397,0.0,0.6092490775266104,0.371184442925587,0.9416224177174632,0.6080125470956166,0.6080125470956167,0.6475679993629455,0.6542690306901932,0.0,0.8147737160245367,0.6638561632963992,2.324330342988236,0.7945960660775502,0.7945960660775503,0.9580094337463378,0.9722907304763794
8,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5688860416412354,0.3810481131076813,0.4965111315250397,0.5,0.3878624697452167,0.1504373021751903,0.7225253615585878,0.5136597454547882,0.3136597424745559,0.496184030175209,0.5189995661377906,0.5,0.1376441968908426,0.0189459249686098,0.2768020752785685,0.2387588992714882,0.1320744976401329,0.1630816146731376,0.1669575043022632
16,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.2499309778213501,0.3241225183010101,0.3753065168857574,0.5,0.5177524489009159,0.2680675986783649,0.7306953181998294,0.5047471225261688,0.5047471225261688,0.6346582412719727,0.6355595111846923,1.0,0.4242484473973886,0.1799867512204852,0.5022517323126348,0.2943523995578289,0.2943523995578289,0.6775421649217606,0.7452111840248108
16,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.3506366014480591,0.3241225183010101,0.3753065168857574,1.0,0.4529186140502269,0.2051352518457256,0.6693021612166378,0.4765143791834513,0.3765143752098083,0.5741646945476532,0.5810880243778229,1.0,0.5788939234029992,0.3351181924129205,0.9712797220371748,0.4102724840243656,0.4927895814180374,0.7943336725234986,0.8583460479974746
16,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.4629786014556885,0.3241225183010101,0.3753065168857574,0.5,0.4127117653783791,0.1703310079564222,0.5320589957758086,0.4123556911945343,0.4123556911945343,0.426067978143692,0.4277820140123367,0.5,0.6847138954900355,0.4688331328432165,1.7319025712080556,0.5084713455289602,0.5084713455289602,0.8753304671496153,0.9211878573521972
28,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.2585287690162658,0.3341284990310669,0.4737958014011383,0.1666666666666666,0.4756447914256596,0.2262379788835161,1.3857111874905406,0.5007553128525615,0.4030265597626566,0.6847862416878343,0.6881543152034283,0.5,0.6020806298200723,0.3625010569391955,1.6232644733772326,0.4825247600674629,0.5134517081081867,0.8534561514854432,0.909985963627696
28,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.4172379076480865,0.3341284990310669,0.4737958014011383,0.0,0.626172872579426,0.3920924990053656,1.0131078268244875,0.6026083081960677,0.6026083081960678,0.7522851824760437,0.7635664418339729,0.0,0.7742165004416541,0.5994111516084846,1.979534485417658,0.6588863581418991,0.6588863581418991,0.9466544419527054,0.9467532947659492
28,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5053931474685669,0.3341284990310669,0.4737958014011383,0.0,0.4398179637878002,0.1934398224328753,1.3697870612223344,0.7307393476366997,0.4307393357157707,0.5018604025244713,0.5107505358755589,0.0,0.6024007035578081,0.3628865970207869,3.541245792596612,0.8936455310322344,0.5936455191113055,0.6755101670511067,0.6857432480435819
48,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.2754870355129242,0.3642348051071167,0.4177215099334717,1.0,0.372349451640117,0.1386441119355502,0.4757222395262553,0.3500978007912635,0.330097796022892,0.4926562488079071,0.4962818264961243,1.0,0.183466491828917,0.0336599533261304,0.1838188114011729,0.1570132851600647,0.1370132803916931,0.2813377976417541,0.3258307576179504
48,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.3883688449859619,0.3642348051071167,0.4177215099334717,0.0,0.517369526987374,0.2676712249702794,0.76051425504871,0.4550529718399047,0.4550529718399048,0.7031563937664033,0.7524754166603088,0.5,0.5916935292266483,0.3501012341482812,1.1504720478720944,0.455842758839329,0.455842758839329,0.8355152249336243,0.8908943243324756
48,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.4798642694950104,0.3642348051071167,0.4177215099334717,0.5,0.3789441197927761,0.1435986516510952,0.4751105848619271,0.3770078271627426,0.3770078271627426,0.4076150149106979,0.4114409133791923,0.5,0.5635791070409156,0.3176213981627721,0.8441948918322597,0.4650838300585747,0.4650838300585747,0.7197282776236534,0.7515588335692882
27,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.2767897546291351,0.4225656986236572,0.5180761814117432,0.25,0.6307429864714997,0.3978367137945728,3.472605900609074,0.5060234926640987,0.4660234920680522,0.9768842980265616,0.9884421490132808,0.1666666666666666,0.6697405244357035,0.4485523575781407,2.052789868226555,0.5112618097569793,0.5475577352102846,0.9874529583845288,0.9923048431053758
27,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.4842971861362457,0.4225656986236572,0.5180761814117432,0.5,0.5155178016434195,0.2657585976991141,0.8132913624026598,0.5471892257531483,0.5138558844725291,0.5560243964195252,0.5631584793329238,0.0,0.762926093633034,0.5820562228485396,2.282631689913851,0.7575523629784583,0.7242190216978391,0.9442912921309472,0.9645724587142468
27,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5508323907852173,0.4225656986236572,0.5180761814117432,1.0,0.4780681152412946,0.228549110951111,0.6436201293659577,0.4521428197622299,0.4521428197622299,0.5763773888349533,0.5919067099690437,1.0,0.3986891905238515,0.1589530649107304,0.4292140753578174,0.2965536713600158,0.2965536713600158,0.5097337603569031,0.5363812714815139
18,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.3693130910396576,0.4775051474571228,0.5075758695602417,1.0,0.3925631316249304,0.1541058132642108,0.4603696825589445,0.3458966288234711,0.345896428823471,0.5102551698684692,0.5244841337203979,1.0,0.3223143222891211,0.1038865275845858,0.3108036714784187,0.2089608296751975,0.2089608296751976,0.480994713306427,0.5869143366813658
18,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.493483692407608,0.4775051474571228,0.5075758695602417,1.0,0.4778411627356339,0.2283321847322194,0.649009356530687,0.474108616511027,0.474108616511027,0.529713773727417,0.535246741771698,0.0,0.5792399043379349,0.3355188824032803,1.0974971838644976,0.4857820669809977,0.4857820669809977,0.801026213169098,0.8662999212741851
18,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5338419079780579,0.4775051474571228,0.5075758695602417,0.0,0.6682337185195972,0.4465362901814984,1.1109841305624073,0.6657284498214722,0.6657284498214722,0.7119759321212769,0.7177568674087524,0.0,0.781279220034616,0.6103971711204914,1.556854031726035,0.7782382518053055,0.7782382518053055,0.8333302885293961,0.8402167931199074
26,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.3146737217903137,0.3726213574409485,0.4866032600402832,0.3333333333333333,0.5320924362423595,0.283122342520932,0.9302739208139752,0.5117570772767067,0.4517570719122886,0.774649052321911,0.8421104133129119,0.3333333333333333,0.6347587467701261,0.402918645329281,1.41211216898503,0.6035964274778962,0.5435964221134781,0.8681848153471947,0.8711185060441494
26,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.4397241771221161,0.3726213574409485,0.4866032600402832,1.0,0.5692316813731767,0.3240247098155364,1.0939453332028155,0.5496406344075997,0.482973971714576,0.724332869052887,0.7344470024108887,0.5,0.5517951615107253,0.3044779076140618,1.7706330154433372,0.5681354037175576,0.5014687410245339,0.7286203816533089,0.7580409253016114
26,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5307205319404602,0.3726213574409485,0.4866032600402832,1.0,0.5329553776128387,0.2840414604823454,0.7589578323872517,0.4599394723773002,0.4599394723773002,0.6753418192267417,0.702267112582922,1.0,0.2416563207916546,0.058397774104101,0.2712084529214899,0.2356713414192199,0.2356713414192199,0.2784305214881897,0.2837754189968109
1,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.2537435889244079,0.3593891561031341,0.4188959300518036,0.5,0.3854777914841639,0.1485931292194545,0.6988865927545539,0.489045912027359,0.3490459144115448,0.5254171252250671,0.5634122967720031,1.0,0.3137207268740871,0.0984206921349731,0.227232949319891,0.1863312061410397,0.2428070716094225,0.4668018335476517,0.4789957456290721
1,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.3874599039554596,0.3593891561031341,0.4188959300518036,0.0,0.5585213727677972,0.3119460841374264,1.060435826211047,0.6310258954763412,0.5310258989532789,0.7068690180778503,0.7347499117255211,0.5,0.6663141113124366,0.4439745232926873,2.562493750663893,0.6473811053826163,0.5473811088595539,0.8271697064395994,0.8309558431385085
1,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.4842016696929931,0.3593891561031341,0.4188959300518036,0.5,0.3030119577006029,0.091816250932553,0.3588274798235545,0.3003612011671066,0.3003612011671066,0.332355198264122,0.3363544479012489,0.5,0.0115262679689075,0.0001328548586112,0.0083056186691646,0.0082384605557308,0.0082384605557308,0.0146874047190067,0.0154935227394162
14,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.2928129732608795,0.3115535676479339,0.4351850152015686,0.0,0.6095156874010863,0.3715093674877774,0.9461186814095596,0.6058158040046692,0.6058158040046692,0.6858511507511139,0.6859337210655212,0.0,0.6772187439911168,0.4586252065246509,1.4110098627028242,0.6185646891593933,0.6185646891593933,0.8817247867584229,0.9271539509296416
14,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.3668568432331085,0.3115535676479339,0.4351850152015686,1.0,0.3552074519992011,0.126172347296098,0.418456390833976,0.3035898561719258,0.2702561890085538,0.5001047000288963,0.5316781722009182,1.0,0.2145211224898709,0.0460193083083099,0.2503093121245609,0.2109480276703834,0.1776146938403447,0.2919537827372551,0.3043366573750972
14,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5429040193557739,0.3115535676479339,0.4351850152015686,1.0,0.1767037187705123,0.0312242036589314,0.3644831377017987,0.3012223392724991,0.1766994893550872,0.1776773631572723,0.1777995973825454,0.0,0.566023598687851,0.320382722700979,1.938153336839035,0.8398309983313084,0.5398310013115406,0.6759843565523624,0.6930035259574652
3,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.3429458141326904,0.3965276479721069,0.537446141242981,0.25,0.4310794479248605,0.1858294863426105,0.5724107438788513,0.337075937118721,0.3032817661762237,0.6385498374700547,0.7416689038276671,0.25,0.4996154319509368,0.2496155535036993,0.7213376367154667,0.3548322115093469,0.3852766003459692,0.7855039179325104,0.8479520201683044
3,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.4549460709095001,0.3965276479721069,0.537446141242981,0.5,0.4535574165165545,0.205714335340847,0.5982197376256438,0.4398088256518045,0.4398088256518046,0.5357436776161194,0.5423964381217956,0.5,0.7591126290891083,0.5762519472421487,1.9901110485845488,0.6194926222863917,0.6194926222863918,0.9587977647781372,0.9689534664154053
3,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.6029594540596008,0.3965276479721069,0.537446141242981,1.0,0.4316162862000313,0.1862926375008685,0.6531620709396252,0.4625937938690185,0.3625937923789024,0.5499003931879998,0.5733137182891369,0.0,0.7045498081181837,0.4963904394926846,2.877281723392981,0.587159336428158,0.508985482971184,0.8987129509216175,0.9474288844154216
35,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.3264338374137878,0.4257962703704834,0.5093387365341187,0.8333333333333333,0.3871802071784329,0.1499085115580548,0.5263907117465243,0.3908839881420136,0.336950933933258,0.5568135261535645,0.5965640783309936,1.0,0.2750759355869069,0.0756667695235039,0.2454219988768574,0.2040888071060181,0.2369179666042327,0.3748764872550964,0.3897039830684661
35,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.4745672047138214,0.4257962703704834,0.5093387365341187,0.5,0.5157620219032829,0.2660104483865293,0.9262394027531934,0.5923550724983215,0.4923550685246785,0.6478634834289551,0.6716274946928024,0.5,0.4749270031704389,0.2255556697086997,0.9014412156395292,0.5693658391634623,0.4693658351898193,0.5432505011558533,0.5557752251625061
35,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5677677392959595,0.4257962703704834,0.5093387365341187,0.0,0.4787920406498221,0.2292418186273637,0.7601640690407943,0.5287082940340042,0.4787082821130752,0.4858726054430008,0.4867681458592415,1.0,0.4944621913233611,0.2444928738227036,0.8321166637469334,0.4354012869298458,0.3854012750089168,0.6332189254462719,0.6641961317509413
31,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.3067065477371216,0.4081401824951172,0.4518364369869232,1.0,0.4107962202302197,0.1687535358905785,0.6104992539438305,0.4543812572956086,0.3736684262752533,0.5055238127708435,0.5251514673233032,0.5,0.6092548496443088,0.3711914764288737,1.510207263720565,0.4220981379970908,0.5213152753189206,0.848931697010994,0.9231163620948792
31,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.4399261772632599,0.4081401824951172,0.4518364369869232,0.5,0.4757980876129333,0.2263838335897744,0.6372570632806304,0.4509784926970799,0.4509784926970799,0.5894491493701934,0.6019391924142837,0.5,0.1441448239487641,0.020777730443141,0.1392279011187177,0.1274494839211304,0.1274494839211305,0.1820237189531326,0.1845274046063423
31,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.492125391960144,0.4081401824951172,0.4518364369869232,0.5,0.1844825737924138,0.0340338204315082,0.2621425178117603,0.2216707617044448,0.1716707609593868,0.2257105700671672,0.2324655462056398,0.5,0.0439769723546637,0.0019339741103917,0.0881763279734664,0.0841298643499612,0.0341298636049032,0.0563163679093122,0.0590896809473633
10,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.2865858674049377,0.3579481840133667,0.5000417828559875,0.0,0.5412078956455195,0.2929059942678691,0.9064710931962028,0.5899936079978942,0.5299936056137085,0.6456761717796325,0.6496120572090149,0.0,0.7022015335317243,0.4930869968859353,1.720759701310833,0.7405452191829682,0.6805452167987823,0.8811357319355011,0.9045116305351256
10,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.4241028726100921,0.3579481840133667,0.5000417828559875,1.0,0.4273520202115422,0.1826297529231736,0.5502978451433568,0.409368634223938,0.409368634223938,0.5342993617057801,0.5548520773649216,0.5,0.4700889062239497,0.2209835898799646,0.5871027028933241,0.3671599122074743,0.3671599122074743,0.654507315158844,0.6902511298656463
10,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.544203519821167,0.3579481840133667,0.5000417828559875,0.5,0.4368408209947238,0.1908298919625589,0.5469649015644513,0.3865810558199882,0.3865810558199882,0.5493274435400963,0.5696707420051098,0.5,0.598492430115633,0.3581931880869171,0.9465376574233724,0.4336632937192917,0.4336632937192917,0.7636371940374375,0.8048839315772056
11,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.2789998650550842,0.3502566516399383,0.4399105012416839,0.0,0.5163940128140375,0.2666627827392148,0.818263992042201,0.5412423729896546,0.5012423753738403,0.6463559985160828,0.6919268727302551,0.0,0.749539472333267,0.5618094512583236,1.8553691735768167,0.7460576325654983,0.7060576349496841,0.9080814227461816,0.936379873752594
11,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.3859829008579254,0.3502566516399383,0.4399105012416839,0.5,0.5439401622918772,0.2958709070763137,0.7932143323778674,0.5121328930060068,0.5121328930060068,0.6869321644306183,0.7061642199754715,0.0,0.5572371381898592,0.3105132166398403,0.86227346685378,0.5172250519196192,0.5172250519196192,0.7258339524269104,0.7676927968859673
11,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5815750360488892,0.3502566516399383,0.4399105012416839,1.0,0.4074057498129123,0.1659794478992928,0.5174533529946457,0.3969491124153137,0.3969491124153137,0.4703176617622375,0.479488730430603,1.0,0.4483877207544378,0.2010515613205954,0.5897237508147315,0.4348075240850448,0.4348075240850448,0.5224211424589157,0.5333728447556496
39,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.2981680035591125,0.354149580001831,0.4354562759399414,0.3333333333333333,0.4907552072537338,0.2408406749339395,0.8078901574417465,0.5332914113998413,0.4732913970947265,0.5830186128616333,0.5865923225879669,0.3333333333333333,0.5136493054207296,0.2638356258041164,0.9856989894114718,0.4816922396421432,0.4216922253370285,0.7785000473260879,0.7887015551328659
39,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.3964093029499054,0.354149580001831,0.4354562759399414,0.5,0.485790169634913,0.2359921201285439,0.8523424199255488,0.572642058134079,0.4393087327480316,0.6010767996311188,0.6063915431499481,0.5,0.7227746402573991,0.5224032059740585,1.9632455976854768,0.8070752024650573,0.67374187707901,0.915798956155777,0.9389823496341704
39,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5175037384033203,0.354149580001831,0.4354562759399414,1.0,0.1891685787249936,0.0357847492692515,0.6291950686629648,0.4491113126277923,0.1891664862632751,0.1898774266242981,0.1899662941694259,0.0,0.414299609113919,0.1716441672890037,2.2636718723625084,0.8019726537168026,0.3519726656377315,0.5268040768802166,0.5486580032855272
19,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.3625456392765045,0.4043854773044586,0.4348217844963074,1.0,0.2311656566117416,0.0534375579684816,0.3358708088584069,0.2755747526884079,0.1955747574567795,0.3313014805316925,0.3677676767110824,1.0,0.0352182470815049,0.0012403248511141,0.1320574889712824,0.1076998591423034,0.027699863910675,0.0548814818263053,0.0595320045948028
19,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.4204392433166504,0.4043854773044586,0.4348217844963074,1.0,0.3498663889931609,0.1224065085144164,0.324896471264432,0.2169820324026743,0.216981699069341,0.4926965236663818,0.5484378486871719,1.0,0.2863695512808559,0.0820075236942671,0.2388260914906319,0.1758507390817006,0.1758507390817006,0.4002069771289825,0.447837409377098
19,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.4892289340496063,0.4043854773044586,0.4348217844963074,0.0,0.4707444991926367,0.2216003961446699,0.8191699463718989,0.5591873377561569,0.4591873437166214,0.5421229988336563,0.5524899557232856,0.0,0.855099393633245,0.7311949496491097,3.0784181231660046,0.9452008791267872,0.8452008850872517,0.9489865519106389,0.9619597602635622
30,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.3152041435241699,0.3911796808242798,0.4029771685600281,0.5,0.482147849400222,0.2324665590746228,0.6489290369816595,0.4120400998741388,0.4420031260699034,0.6593912929296494,0.7159647986292839,0.0,0.5180555337093964,0.2683815243650078,1.3248389339112123,0.3536248220130801,0.391837016493082,0.7933818613179029,0.8947252046316861
30,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.3974477350711822,0.3911796808242798,0.4029771685600281,0.0,0.5889163779594535,0.3468224818522631,0.9019706045665142,0.5796130696932474,0.5796130696932474,0.68592289686203,0.7046655595302581,0.0,0.7453009502547633,0.5554734893454133,1.7621656166670767,0.6800186770657698,0.6800186770657698,0.9338279098272324,0.9478013586252928
30,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.419107437133789,0.3911796808242798,0.4029771685600281,0.5,0.6234321001244452,0.3886675565031812,1.02076529769337,0.5961701571941376,0.5961701571941376,0.7420439660549164,0.7602781921625137,0.5,0.6868622162369489,0.4717796939331315,1.5581080531422125,0.589733675122261,0.589733675122261,0.8714358001947403,0.9066485658288002
34,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.3393572866916656,0.3971315324306488,0.4707802534103393,0.8333333333333334,0.3147912428924784,0.0990935249216335,0.5797226184769703,0.4286695450544358,0.2686695545911789,0.4696398854255676,0.4902937352657318,1.0,0.1831254973583823,0.0335349457809424,0.3899028095610337,0.2604575857520104,0.1311990246176719,0.2890404343605041,0.3025246798992156
34,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.4333324134349823,0.3971315324306488,0.4707802534103393,0.0,0.5778664706799453,0.3339296410425589,0.8645058419370629,0.5754828850428263,0.5754828850428263,0.626711654663086,0.633026921749115,0.0,0.8424227129523358,0.709676070094837,3.399028360603233,0.7949974170575539,0.7949974170575539,0.9926665898412466,0.9928742269054056
34,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5075712203979492,0.3971315324306488,0.4707802534103393,0.5,0.496992348662913,0.2470014012761936,0.6870800520614531,0.4948306083679199,0.4948306083679199,0.5318738937377929,0.5365043044090271,0.5,0.6690670821466381,0.4476507712058491,1.4646245823288806,0.4766770843416452,0.4766770843416452,0.8522766400128603,0.8992265844717622
15,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.2830817103385925,0.3350682854652405,0.4331128299236297,0.5,0.3961130667947753,0.1569055567156593,0.5701099598137966,0.4136962175369262,0.3736962124705315,0.5264266908168793,0.5456200480461121,0.75,0.4333048880698207,0.1877531245024532,0.6836082126596947,0.2534414847381413,0.2512370253913104,0.6252468347549439,0.7894313693046568
15,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.3919785916805267,0.3350682854652405,0.4331128299236297,0.5,0.3087186439900892,0.0953072025795263,0.3452771020993068,0.2783906112114588,0.2783906112114588,0.413625892996788,0.4395551368594169,0.5,0.5113036823769047,0.261431462824847,0.7517677150608512,0.3333278348048528,0.3333278348048528,0.7189886793494225,0.8002591542899608
15,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5248850584030151,0.3350682854652405,0.4331128299236297,0.5,0.3418741956174826,0.1168779632096823,0.4183374429307889,0.3418444395065307,0.3418444395065307,0.3454526424407959,0.345903667807579,0.5,0.0514357506317222,0.0026456366166549,0.0487850872144894,0.0474050790071487,0.0474050790071487,0.0633729487657547,0.0653689324855804
42,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.283818632364273,0.3939516246318817,0.5050671696662903,0.75,0.3093734139103161,0.0957119121471073,0.4934837785490617,0.3626786261796951,0.2626786276698112,0.4348080813884735,0.4507666409015655,1.0,0.2807113735007354,0.0787988663573982,0.3727351387652586,0.1977465202566236,0.1651128937955945,0.4110121339559555,0.5125818505883216
42,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.4412672519683838,0.3939516246318817,0.5050671696662903,1.0,0.4130827630825133,0.1706373674815102,0.6455178750894823,0.4719352821509043,0.3719352781772613,0.5318847060203552,0.5446630895137787,0.5,0.5709008095764097,0.3259277232272438,1.3374185276300008,0.3843684575210014,0.3801922282824914,0.811265653371811,0.8947069022804498
42,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5595142245292664,0.3939516246318817,0.5050671696662903,0.0,0.5081722452456575,0.2582390442291462,0.7096747587771002,0.5074277520179749,0.5074277520179749,0.5294258713722229,0.5321756362915039,1.0,0.3893936586272167,0.1516274191867879,0.405159790222835,0.2805195450782776,0.2805195450782776,0.4965731739997864,0.5235798776149749
23,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.3301107287406921,0.4295599162578583,0.4600793719291687,0.0,0.4326274861989285,0.1871665510076519,0.7143915378493774,0.4729239046573639,0.3929239094257354,0.6030262827873231,0.6716195106506347,0.0,0.4911320283580562,0.241210684644247,1.5412035312261465,0.422628715634346,0.3426287204027176,0.7401227533817292,0.8686736613512038
23,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.4472595751285553,0.4295599162578583,0.4600793719291687,0.5,0.3384399799315944,0.1145416194168748,0.4076698142895147,0.3310133417447408,0.3310133417447408,0.4016534566879272,0.4116412937641143,0.5,0.1505171008675749,0.0226553958673048,0.1360974638926879,0.1230966051419576,0.1230966051419576,0.1974893808364868,0.2024329006671905
23,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5379523634910583,0.4295599162578583,0.4600793719291687,0.5,0.2616504608565386,0.0684609624372889,0.4078416634411519,0.334733098745346,0.2347331047058105,0.3272060871124267,0.3387652099132537,0.5,0.1455731597197749,0.0211915439291932,0.0626423379613749,0.0598721504211425,0.1399331986904144,0.1720354735851287,0.176048257946968
2,0.064,1,beta,4,0.1,pca,raw,inlier,0,5,5,0.2947444021701813,0.3638413548469543,0.4670773148536682,1.0,0.3136281986636006,0.09836264448625,0.5387268504066821,0.3841585367918014,0.2427438288927078,0.4646888196468354,0.5484919160604476,1.0,0.2186751748585964,0.0478188326235427,0.1646265381967153,0.1402428185567259,0.1828143930062651,0.3167410254478454,0.3236714482307434
2,0.064,1,beta,4,0.1,pca,raw,moderate,1,3,3,0.4297152459621429,0.3638413548469543,0.4670773148536682,1.0,0.3453217789969712,0.1192471283324017,0.4528441960634299,0.3599001169204712,0.3265667830904324,0.4338119864463806,0.4457040548324585,0.5,0.4626278030529102,0.2140244991387345,0.724789576857077,0.475808322429657,0.4424749885996182,0.5772924482822418,0.6053198419511318
2,0.064,1,beta,4,0.1,pca,raw,outlier,2,2,2,0.5260312557220459,0.3638413548469543,0.4670773148536682,0.5,0.3388638674878451,0.1148287218299093,0.7807719216347571,0.5367214232683182,0.2867214232683182,0.4312084823846817,0.4492693647742271,0.5,0.5926125825081087,0.3511896806060495,1.5536910698257445,0.788517564535141,0.538517564535141,0.7364080607891083,0.7611443728208541
